objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
draft2019_09_valid_pattern_id1_subschema1_not_2,192,292,2,0,0,0,0,0,1,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_pattern_id9_subschema1_not_2,193,294,2,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_boolean_schema_id6_subschema1_not_2,194,65,3,0,0,1,1,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_multipleOf_id7_subschema1_not_2,196,409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxProperties_id5_subschema1_not_2,196,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_universal_boolean_schema_id1_subschema1_not_2,216,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_unsatisfiable_boolean_schema_id1_subschema1_not_2,217,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_universal_boolean_schema_id2_subschema1_not_2,218,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_unsatisfiable_boolean_schema_id2_subschema1_not_2,219,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_reflexive_const_id12_subschema1_not_2,220,424,2,0,0,0,0,0,0,1,0,0,0,1,0,0,False,True,,3,,,,,
draft2019_09_reflexive_const_id11_subschema1_not_2,220,424,2,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,,3,,,,,
draft2019_09_reflexive_const_id1_subschema1_not_2,220,424,3,1,0,0,0,0,0,1,0,0,0,0,1,0,False,True,,3,,,,,
draft2019_09_valid_const_id39_subschema1_not_2,222,424,2,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,3,,,,,
draft2019_09_valid_const_id33_subschema1_not_2,222,424,2,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,,3,,,,,
draft2019_09_valid_allOf_id15_subschema1_not_2,222,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxItems_id1_subschema1_not_2,224,1025,6,0,0,0,0,0,0,1,2,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minItems_id2_subschema1_not_2,224,1028,3,0,0,0,0,0,1,0,1,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_allOf_id7_subschema1_not_2,224,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_const_id40_subschema1_not_2,224,428,2,0,0,0,0,0,0,1,0,0,0,1,0,0,False,True,,3,,,,,
draft2019_09_reflexive_const_id13_subschema1_not_2,226,428,2,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,3,,,,,
draft2019_09_reflexive_const_id4_subschema1_not_2,226,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_const_id6_subschema1_not_2,226,215,2,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,,3,,,,,
draft2019_09_reflexive_const_id5_subschema1_not_2,228,215,2,0,0,0,1,0,0,0,0,0,0,0,1,0,False,True,,3,,,,,
draft4_valid_maximum_id13_subschema1_not_2,229,335,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,2,,,,,
draft4_valid_minimum_id9_subschema1_not_2,229,335,2,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft4_valid_maximum_id9_subschema1_not_2,230,334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,,2,,,,,
draft4_valid_maximum_id12_subschema1_not_2,230,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft4_valid_minimum_id8_subschema1_not_2,230,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft4_valid_minimum_id6_subschema1_not_2,230,334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft4_valid_maximum_id10_subschema1_not_2,230,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft4_valid_minimum_id5_subschema1_not_2,230,334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_type_id69_subschema1_not_2,231,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_additionalItems_id2_subschema1_not_2,232,347,2,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_type_id9_subschema1_not_2,234,65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_required_id6_subschema1_not_2,235,216,6,0,1,0,0,0,0,1,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minProperties_id2_subschema1_not_2,236,1029,5,1,0,0,0,0,0,1,0,0,1,1,0,0,False,True,,2,,,,,
draft2019_09_valid_maxProperties_id1_subschema1_not_2,236,1026,5,1,0,0,0,0,1,0,0,0,0,0,1,0,False,True,,2,,,,,
draft4_reflexive_maximum_id4_subschema1_not_2,238,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft4_reflexive_minimum_id3_subschema1_not_2,238,208,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_not_id1_subschema1_not_2,239,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft4_reflexive_maximum_id3_subschema1_not_2,240,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft4_reflexive_minimum_id2_subschema1_not_2,240,208,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_additionalItems_id10_subschema1_not_2,246,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_enum_id9_subschema1_not_2,246,424,3,0,0,0,1,0,0,0,0,0,0,0,1,0,False,True,,3,,,,,
draft2019_09_valid_allOf_id16_subschema1_not_2,246,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minItems_id1_subschema1_not_2,247,1808,6,0,0,0,1,0,0,2,1,1,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxItems_id2_subschema1_not_2,247,1805,6,0,0,0,1,0,0,1,1,0,0,1,1,0,False,True,,2,,,,,
draft2019_09_reflexive_required_id2_subschema1_not_2,248,184,2,0,0,0,1,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_enum_id8_subschema1_not_2,249,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_const_id14_subschema1_not_2,250,492,3,0,0,0,1,0,0,0,0,0,0,0,1,0,False,True,,3,,,,,
draft2019_09_reflexive_not_id1_subschema1_not_2,250,291,2,0,0,0,0,0,0,1,0,0,0,0,1,0,False,True,,3,,,,,
draft2019_09_valid_items_id17_subschema1_not_2,252,807,8,0,0,0,1,0,0,2,0,1,1,1,0,0,False,True,,3,,,,,
draft2019_09_valid_const_id47_subschema1_not_2,252,492,5,0,0,0,0,0,0,1,0,0,0,1,1,0,False,True,,3,,,,,
draft2019_09_valid_anyOf_id8_subschema1_not_2,254,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
