objectId,inSize,outSize,totalTime,correctTime,oneOfAsAnyOf,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
sp_317_Normalized,981,4047,16,15,true,0,0,1,4,0,2,2,1,0,1,1,0,1,true,false,true,2,,,,,
sp_155_Normalized,989,2489,17,17,true,0,0,0,8,0,0,2,1,0,2,0,0,1,true,false,true,2,,,,,
sp_160_Normalized,989,4069,22,21,true,0,0,0,4,0,8,2,3,0,2,0,1,0,true,false,true,2,,,,,
sp_241_Normalized,991,4520,21,21,true,1,0,0,9,0,0,2,2,0,3,0,1,1,true,false,true,2,,,,,
sp_51_Normalized,992,6226,21,21,true,0,0,0,7,0,3,1,4,0,2,1,1,0,true,false,true,2,,,,,
sp_274_Normalized,995,5199,17,16,true,0,0,1,3,0,1,1,1,0,3,0,1,2,true,false,true,2,,,,,
sp_150_Normalized,1005,2967,19,19,true,0,0,1,7,0,5,0,0,0,2,0,1,1,true,false,true,2,,,,,
sp_45_Normalized,1011,3298,21,21,true,0,0,0,10,0,3,0,0,0,4,0,1,1,true,false,true,2,,,,,
sp_312_Normalized,1014,5322,18,18,true,0,0,0,4,0,1,1,0,0,3,0,1,2,true,false,true,2,,,,,
sp_356_Normalized,1014,4580,20,19,true,0,1,0,4,0,0,2,1,0,3,0,0,1,true,false,true,2,,,,,
sp_362_Normalized,1019,5947,20,19,true,0,0,0,5,0,1,1,1,0,3,0,0,2,true,false,true,2,,,,,
sp_97_Normalized,1033,8263,626,625,true,0,1,0,194,0,203,2,216,0,2,0,1,1,true,false,true,2,,,,,
sp_359_Normalized,1035,5549,30,29,true,1,0,0,14,0,1,1,1,0,6,0,0,1,true,false,true,2,,,,,
sp_253_Normalized,1042,5381,33,32,true,0,2,1,12,0,2,1,1,0,9,0,1,0,true,false,true,2,,,,,
sp_298_Normalized,1046,4931,24,24,true,0,0,0,11,0,0,2,0,0,7,0,0,1,true,false,true,2,,,,,
sp_381_Normalized,1066,3895,1133,1132,true,0,0,0,12,0,997,1,116,0,2,1,1,0,true,false,true,2,,,,,
sp_144_Normalized,1069,2459,34,34,true,0,16,1,6,0,1,1,1,4,2,1,1,0,true,false,true,2,,,,,
sp_145_Normalized,1090,3400,35,34,true,0,1,0,19,0,6,0,0,0,5,0,1,0,true,false,true,2,,,,,
sp_252_Normalized,1105,5236,32,32,true,0,0,0,12,0,3,1,1,0,11,0,1,1,true,false,true,2,,,,,
sp_363_Normalized,1106,6146,20,19,true,0,1,0,5,0,0,1,0,0,3,0,1,2,true,false,true,2,,,,,
sp_251_Normalized,1114,6035,27,27,true,0,1,0,8,0,2,1,1,0,9,1,1,1,true,false,true,2,,,,,
sp_108_Normalized,1115,3819,12,11,true,0,0,0,3,0,0,0,0,0,3,0,0,0,true,false,true,2,,,,,
sp_188_Normalized,1136,3420,18,17,true,0,0,0,8,0,2,1,0,0,2,0,1,0,true,false,true,2,,,,,
sp_190_Normalized,1136,3429,19,19,true,0,1,0,10,0,2,1,0,0,2,1,1,0,true,false,true,2,,,,,
sp_154_Normalized,1148,1757,11,11,true,0,0,0,4,0,1,1,0,2,2,0,0,0,true,false,true,2,,,,,
sp_149_Normalized,1160,3544,21,20,true,0,0,0,10,0,3,1,0,0,3,0,0,1,true,false,true,2,,,,,
sp_232_Normalized,1172,5308,20,20,true,0,0,0,4,0,5,0,3,0,2,0,1,1,true,false,true,2,,,,,
sp_266_Normalized,1205,7743,28,27,true,0,0,3,9,0,0,1,3,0,3,1,1,2,true,false,true,2,,,,,
sp_283_Normalized,1209,7192,26,26,true,0,0,0,10,0,1,2,2,0,3,1,1,2,true,false,true,2,,,,,
sp_35_Normalized,1219,6087,75,74,true,1,0,0,12,0,47,1,9,0,2,0,1,0,true,false,true,2,,,,,
sp_277_Normalized,1245,3632,454,453,true,0,0,0,9,0,366,0,73,0,2,0,1,0,true,false,true,2,,,,,
sp_399_Normalized,1267,3285,23,23,true,0,1,0,13,0,2,1,0,0,3,1,0,0,true,false,true,2,,,,,
sp_255_Normalized,1269,6825,25,24,true,0,0,1,8,0,0,2,1,1,3,1,1,2,true,false,true,2,,,,,
sp_313_Normalized,1270,7522,26,25,true,0,0,0,9,0,1,2,1,0,3,1,1,2,true,false,true,2,,,,,
sp_47_Normalized,1272,6148,57,56,true,0,0,0,9,0,32,1,7,0,2,0,1,1,true,false,true,2,,,,,
sp_407_Normalized,1287,8115,43,42,true,0,0,0,14,0,12,1,4,0,3,0,1,1,true,false,true,2,,,,,
sp_299_Normalized,1295,7337,32,31,true,0,0,0,14,0,4,1,1,0,4,0,1,1,true,false,true,2,,,,,
sp_34_Normalized,1307,5884,66,65,true,0,0,0,11,0,40,1,7,0,2,0,0,0,true,false,true,2,,,,,
sp_386_Normalized,1307,3077,25,25,true,0,0,1,11,0,7,1,0,1,2,0,1,0,true,false,true,2,,,,,
sp_246_Normalized,1313,7507,25,25,true,0,0,0,9,0,3,2,1,1,2,0,0,2,true,false,true,2,,,,,
sp_392_Normalized,1314,4139,16,15,true,0,0,2,5,0,0,1,1,0,3,0,0,0,true,false,true,2,,,,,
sp_72_Normalized,1316,3357,397,396,true,0,0,0,4,0,337,1,51,0,1,0,1,0,true,false,true,2,,,,,
sp_66_Normalized,1317,4463,38,37,true,0,0,0,8,0,16,1,5,0,3,0,1,0,true,false,true,2,,,,,
sp_230_Normalized,1331,8767,47,47,true,0,1,0,15,0,10,2,7,0,3,1,2,2,true,false,true,2,,,,,
sp_364_Normalized,1334,9855,33,32,true,0,0,0,11,0,1,2,3,0,3,0,1,3,true,false,true,2,,,,,
sp_284_Normalized,1343,9240,35,35,true,0,0,0,12,0,0,3,3,0,4,1,1,2,true,false,true,2,,,,,
sp_289_Normalized,1350,4533,27,27,true,0,0,0,14,0,3,1,1,0,3,0,1,1,true,false,true,2,,,,,
sp_22_Normalized,1361,4833,42,41,true,0,0,0,5,0,25,1,5,0,1,0,1,0,true,false,true,2,,,,,
sp_36_Normalized,1366,7065,100,100,true,1,0,0,10,0,62,1,19,0,2,1,0,1,true,false,true,2,,,,,
sp_63_Normalized,1366,5919,32,31,true,0,0,1,18,0,2,1,2,0,4,1,1,0,true,false,true,2,,,,,
sp_68_Normalized,1402,9530,42,42,true,0,0,0,13,0,11,1,4,0,3,0,1,2,true,false,true,2,,,,,
