"objectId","inSize","outSize","totalTime","parsing","extractSchema","X2Full","X2Witness","notElim","merge1","groupize","separation","expansion","preparation","merge3","initGEnv","genWitness","genSuccess","noWitness","valid","X.iterations","cancelledAt","dateAndTime","timeout","git","machine"
"o79558",10125,102437,1114,1,0,0,89,0,161,122,391,4,24,286,6,1,"True","False","True",2,NA,"",NA,"",""
"o15197",10130,37623,53,0,0,0,10,0,5,6,6,2,11,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o39233",10138,87849,257,0,0,0,116,0,10,16,29,1,49,9,3,0,"True","False","True",2,NA,"",NA,"",""
"o83677",10153,27754,83,0,1,1,15,0,1,2,4,1,39,2,2,3,"True","False","True",3,NA,"",NA,"",""
"o65310",10163,1259,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o64008",10171,9170,47,0,0,2,35,0,0,1,2,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o78015",10181,20822,42,0,1,0,5,0,12,3,6,0,7,2,0,1,"True","False","True",2,NA,"",NA,"",""
"o16443",10184,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o3905",10195,29342,51,0,0,0,15,0,3,4,2,1,13,1,2,0,"True","False","True",2,NA,"",NA,"",""
"o63656",10199,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o30222",10204,58348,148,1,0,0,24,0,17,12,29,2,33,8,3,1,"True","False","True",2,NA,"",NA,"",""
"o27224",10239,24246,39,0,0,0,7,0,3,2,1,2,17,2,0,0,"True","False","True",2,NA,"",NA,"",""
"o17985",10250,19021,42,0,0,0,15,0,10,4,7,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o5411",10281,42965,64,0,0,0,13,0,3,8,7,0,12,1,1,4,"True","False","True",2,NA,"",NA,"",""
"o76582",10284,39542,55,0,1,0,12,0,2,4,5,2,12,1,2,3,"True","False","True",2,NA,"",NA,"",""
"o41363",10298,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o39113",10313,22510,68,0,0,0,26,0,3,4,1,1,21,4,1,0,"True","False","True",2,NA,"",NA,"",""
"o78043",10335,26594,70,0,0,1,10,0,2,5,4,2,23,2,3,5,"True","False","True",2,NA,"",NA,"",""
"o82881",10368,31170,341,0,0,1,39,0,195,7,39,0,45,1,2,3,"True","False","True",2,NA,"",NA,"",""
"o31171",10378,62337,201,0,0,0,30,0,23,10,21,1,79,6,2,1,"True","False","True",3,NA,"",NA,"",""
"o89743",10381,39485,55,0,0,0,11,0,2,6,7,1,10,2,1,2,"True","False","True",2,NA,"",NA,"",""
"o41476",10382,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o39369",10385,16204,30,0,0,0,3,0,1,3,4,0,10,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o12613",10386,29120,46,0,0,0,13,0,2,4,5,2,9,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o9517",10393,13504,24,1,0,0,8,0,0,2,5,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o33924",10402,30294,57,0,0,0,14,0,3,5,5,1,13,1,2,5,"True","False","True",2,NA,"",NA,"",""
"o47158",10484,8362,10,0,0,0,1,0,0,1,3,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o72527",10493,32930,125,0,0,0,11,0,11,4,5,1,72,3,2,2,"True","False","True",3,NA,"",NA,"",""
"o41290",10508,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o20390",10516,20005,79,0,1,0,19,0,4,4,3,1,38,5,1,0,"True","False","True",2,NA,"",NA,"",""
"o21274",10527,33593,102,0,0,0,36,0,7,15,2,1,16,10,4,2,"True","False","True",2,NA,"",NA,"",""
"o76577",10536,45724,80,0,0,0,19,0,2,5,16,1,14,3,2,3,"True","False","True",2,NA,"",NA,"",""
"o16647",10540,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o41405",10569,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o91033",10577,41432,100,0,0,1,10,0,39,11,8,0,12,2,0,2,"True","False","True",2,NA,"",NA,"",""
"o8777",10617,19319,114,0,0,1,21,0,1,4,2,1,62,14,1,0,"True","False","True",2,NA,"",NA,"",""
"o41375",10630,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41370",10634,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o21334",10648,34810,115,0,0,1,49,0,7,13,3,5,15,9,4,1,"True","False","True",2,NA,"",NA,"",""
"o19022",10658,9325,14,0,0,1,1,0,1,1,1,1,3,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o89725",10664,44020,72,0,0,0,17,0,5,7,9,1,16,2,1,5,"True","False","True",2,NA,"",NA,"",""
"o42989",10681,19787,41,0,0,0,5,0,3,3,5,1,18,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o41487",10691,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o72217",10696,24942,129,0,0,0,5,0,2,3,7,1,87,8,4,2,"True","False","True",3,NA,"",NA,"",""
"o41366",10699,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o61527",10700,44894,84,0,0,0,2,0,8,12,11,1,21,2,1,7,"True","False","True",2,NA,"",NA,"",""
"o77303",10711,39177,92,0,0,1,24,0,7,6,18,1,15,8,2,0,"True","False","True",2,NA,"",NA,"",""
"o12291",10716,36523,49,0,0,1,1,0,5,6,5,2,16,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o4050",10725,78197,962,0,0,0,193,0,128,260,0,2,80,245,12,0,"True","False","True",2,NA,"",NA,"",""
"o41303",10728,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41364",10737,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21266",10739,34685,104,0,1,0,36,0,7,15,3,1,15,10,4,2,"True","False","True",2,NA,"",NA,"",""
"o36573",10765,38103,48,0,0,0,3,0,4,7,6,1,12,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o6762",10808,22134,29,0,0,0,6,0,2,4,3,0,5,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o81650",10813,21345,52,0,0,1,23,0,2,2,2,1,14,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o41345",10821,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o45021",10831,196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o82915",10852,31633,177,0,0,1,43,0,45,4,18,0,53,1,2,0,"True","False","True",2,NA,"",NA,"",""
"o5387",10857,50748,86,0,0,0,20,0,8,9,10,2,15,3,2,4,"True","False","True",2,NA,"",NA,"",""
"o82916",10881,31401,211,0,0,1,42,0,84,3,20,0,46,1,2,2,"True","False","True",2,NA,"",NA,"",""
"o21254",10895,34517,102,0,0,0,36,0,7,14,1,0,16,9,5,2,"True","False","True",2,NA,"",NA,"",""
"o9768",10901,116442,3994,0,0,0,104,0,2940,82,609,4,24,186,7,0,"True","False","True",2,NA,"",NA,"",""
"o9767",10915,55207,9353,0,0,0,2797,0,3447,7,3055,1,28,3,2,1,"True","False","True",2,NA,"",NA,"",""
"o89741",10925,42337,68,0,0,0,17,0,5,6,7,1,15,2,1,4,"True","False","True",2,NA,"",NA,"",""
"o41499",10927,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o13954",10934,41576,60,0,0,0,3,0,2,9,10,1,13,1,2,4,"True","False","True",2,NA,"",NA,"",""
"o45201",10956,40032,47,0,0,0,1,0,2,8,6,0,13,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o5983",10963,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69582",10966,24390,83,0,0,0,30,0,10,3,4,1,21,5,0,2,"True","False","True",2,NA,"",NA,"",""
"o56018",10983,86250,253,0,0,0,61,0,44,8,20,1,91,10,2,1,"True","False","True",2,NA,"",NA,"",""
"o21159",10990,34413,100,0,0,1,34,0,7,14,2,1,15,8,4,2,"True","False","True",2,NA,"",NA,"",""
"o47943",11017,6654,7,0,0,0,2,0,1,1,0,1,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o64541",11034,45233,196,0,0,1,50,0,8,11,77,2,16,4,8,0,"False","True","",2,NA,"",NA,"",""
"o16732",11043,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o60989",11054,14326,40,0,0,0,17,0,5,2,1,0,9,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o71307",11056,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o82776",11059,29475,23225,0,0,1,40,0,22280,4,863,1,24,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o61608",11068,19285,61,0,0,0,6,0,23,3,4,0,18,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o76580",11072,47917,83,1,0,0,17,0,2,7,17,2,16,3,3,3,"True","False","True",2,NA,"",NA,"",""
"o21167",11086,34740,107,0,0,0,37,0,7,14,2,0,18,10,5,2,"True","False","True",2,NA,"",NA,"",""
"o8471",11103,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o24467",11119,30318,49,0,0,0,2,0,4,8,8,1,12,3,2,0,"True","False","True",2,NA,"",NA,"",""
"o48271",11146,6392,14,0,0,0,1,0,1,2,0,0,7,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o60990",11151,14685,45,0,0,0,20,0,5,3,2,1,10,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o21242",11181,34766,106,0,0,0,40,0,6,14,3,0,17,9,4,2,"True","False","True",2,NA,"",NA,"",""
"o4413",11189,19835,41,0,1,0,2,0,4,4,1,1,17,3,1,1,"True","False","True",2,NA,"",NA,"",""
"o76581",11190,47584,80,0,0,0,18,0,3,6,16,1,13,3,3,3,"True","False","True",2,NA,"",NA,"",""
"o21410",11202,34934,105,0,0,0,37,0,6,15,2,1,17,10,4,2,"True","False","True",2,NA,"",NA,"",""
"o70034",11214,33550,80,0,1,0,3,0,1,5,3,1,43,4,3,2,"True","False","True",3,NA,"",NA,"",""
"o62057",11222,74370,905,1,0,1,132,0,426,16,117,1,163,18,6,4,"True","False","True",2,NA,"",NA,"",""
"o30532",11229,65159,191,0,0,0,41,0,26,15,32,2,42,11,3,1,"True","False","True",2,NA,"",NA,"",""
"o21354",11245,34747,102,0,0,0,36,0,6,14,2,2,17,9,4,2,"True","False","True",2,NA,"",NA,"",""
"o73917",11246,25144,72,0,0,0,30,0,1,3,3,1,25,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o41416",11261,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o78891",11305,36570,87,0,0,0,2,0,24,8,6,0,33,3,1,0,"True","False","True",2,NA,"",NA,"",""
"o60991",11311,14981,41,1,0,0,17,0,5,3,2,1,8,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o46263",11323,23977,82,0,0,0,31,0,6,6,4,0,24,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o55657",11328,44862,261,0,0,0,23,0,2,4,3,1,204,13,2,2,"True","False","True",2,NA,"",NA,"",""
"o72187",11346,42362,91,0,0,0,15,0,3,5,8,2,32,6,2,2,"True","False","True",3,NA,"",NA,"",""
"o39527",11361,26690,36,1,0,0,5,0,1,5,5,1,6,1,2,1,"True","False","True",2,NA,"",NA,"",""
"o29813",11365,20740,89,0,0,0,43,0,5,4,3,0,23,3,1,1,"True","False","True",2,NA,"",NA,"",""
"o5384",11368,54418,88,0,0,0,19,0,6,8,10,1,19,3,1,3,"True","False","True",2,NA,"",NA,"",""
"o61649",11418,30921,90,0,0,0,8,0,13,5,7,0,38,8,1,1,"True","False","True",2,NA,"",NA,"",""
"o41500",11420,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41314",11424,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o74488",11444,40267,90,0,0,0,22,0,15,6,13,1,15,5,2,1,"True","False","True",2,NA,"",NA,"",""
"o5413",11453,50144,82,0,0,0,16,0,5,10,11,0,15,3,1,3,"True","False","True",2,NA,"",NA,"",""
"o62966",11455,54986,108,0,0,0,5,0,10,8,13,1,39,12,2,7,"True","False","True",2,NA,"",NA,"",""
"o82917",11462,30326,202,0,0,1,44,0,92,4,19,0,30,1,2,1,"True","False","True",2,NA,"",NA,"",""
"o12453",11468,33521,62,0,0,1,7,0,2,5,6,0,22,2,2,5,"True","False","True",2,NA,"",NA,"",""
"o21426",11471,35170,108,0,0,1,38,0,7,14,2,1,19,9,4,2,"True","False","True",2,NA,"",NA,"",""
"o91019",11479,73254,171,0,0,0,40,0,21,15,42,1,17,10,4,1,"True","False","True",2,NA,"",NA,"",""
"o35186",11486,39204,124,0,0,1,4,0,1,4,4,2,85,4,2,1,"True","False","True",3,NA,"",NA,"",""
"o73113",11495,34435,60,0,0,1,15,0,5,5,5,0,17,1,2,0,"True","False","True",2,NA,"",NA,"",""
"o69969",11539,29516,86,0,0,1,24,0,16,4,21,0,8,1,1,3,"True","False","True",2,NA,"",NA,"",""
"o8470",11545,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o32919",11545,22512,40,0,0,0,2,0,1,4,2,1,20,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o64543",11607,44678,118,0,0,0,30,0,4,8,43,1,13,3,3,1,"True","False","True",2,NA,"",NA,"",""
"o70290",11610,74248,994,0,0,0,244,0,145,256,1,2,67,234,11,0,"True","False","True",2,NA,"",NA,"",""
"o33131",11621,26387,36,0,1,0,3,0,0,3,2,1,13,4,1,2,"True","False","True",2,NA,"",NA,"",""
"o60993",11627,17004,45,0,1,0,17,0,3,3,3,0,11,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o34897",11636,27436,45,1,0,0,1,0,7,3,5,1,17,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o66693",11645,35685,61,0,1,0,15,0,2,6,5,1,13,1,2,5,"True","False","True",2,NA,"",NA,"",""
"o31177",11647,97280,318,0,0,0,33,0,20,18,63,4,102,35,5,0,"True","False","True",3,NA,"",NA,"",""
"o81159",11654,45638,354,0,0,1,21,0,8,4,3,1,300,6,1,1,"True","False","True",2,NA,"",NA,"",""
"o65425",11657,36495,87,1,0,0,1,0,2,3,4,0,54,4,1,1,"True","False","True",4,NA,"",NA,"",""
"o45224",11662,39870,51,0,1,0,1,0,6,7,7,0,13,4,1,0,"True","False","True",2,NA,"",NA,"",""
"o16445",11669,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o63657",11685,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o30973",11717,81145,268,0,1,0,31,0,27,17,53,4,61,36,3,1,"True","False","True",3,NA,"",NA,"",""
"o7264",11726,24511,37,0,0,0,3,0,2,5,6,0,9,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o16442",11730,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o56003",11743,94470,294,0,1,0,66,0,74,8,22,0,91,11,3,1,"True","False","True",2,NA,"",NA,"",""
"o61535",11744,6105,11,0,0,0,1,0,2,1,0,0,4,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o8460",11751,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o47658",11753,32526,73,0,0,4,13,0,5,4,6,1,22,2,2,4,"True","False","True",2,NA,"",NA,"",""
"o62803",11781,29360,31,0,0,1,1,0,2,4,5,0,7,2,2,0,"True","False","True",2,NA,"",NA,"",""
"o82919",11789,29856,259,0,0,1,46,0,143,4,17,1,35,2,1,2,"True","False","True",2,NA,"",NA,"",""
"o66237",11802,32794,126,0,0,0,8,0,7,3,5,2,86,4,1,1,"True","False","True",3,NA,"",NA,"",""
"o89524",11819,22600,36,0,0,0,2,0,4,4,4,1,15,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o7607",11828,24578,62,0,0,1,12,0,6,4,5,1,21,5,1,1,"True","False","True",2,NA,"",NA,"",""
"o12972",11860,19744,58,0,0,0,20,0,5,3,4,1,15,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o30369",11892,70388,168,1,0,0,33,0,22,13,28,2,41,6,4,1,"True","False","True",2,NA,"",NA,"",""
"o63301",11901,34716,73,1,0,0,13,0,2,5,7,0,25,3,2,0,"True","False","True",3,NA,"",NA,"",""
"o56004",11908,62706,316,0,0,0,73,0,83,9,22,1,98,12,2,0,"True","False","True",2,NA,"",NA,"",""
"o64619",11911,63447,81,0,0,0,3,0,6,8,10,2,24,3,3,4,"True","False","True",2,NA,"",NA,"",""
"o41310",11911,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o71568",11912,26486,103,0,0,0,42,0,1,4,2,1,39,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o60994",11918,16944,46,0,0,0,17,0,3,3,3,0,12,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o21422",11924,35229,113,0,0,1,41,0,7,14,2,2,19,10,5,3,"True","False","True",2,NA,"",NA,"",""
"o53697",11927,27911,48,0,1,0,2,0,3,4,5,1,19,3,1,1,"True","False","True",2,NA,"",NA,"",""
"o21402",11929,35854,113,1,0,0,40,0,8,15,2,0,19,9,5,2,"True","False","True",2,NA,"",NA,"",""
"o30769",11930,14468,213,0,0,0,55,0,56,8,6,0,79,2,0,1,"True","False","True",2,NA,"",NA,"",""
"o20453",11936,47633,129,0,0,0,19,0,19,17,42,1,7,6,3,1,"True","False","True",2,NA,"",NA,"",""
"o75565",11939,36381,68,0,0,0,15,0,6,6,9,2,17,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o73810",11971,33148,42,0,0,0,0,0,4,6,6,1,13,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o90957",11976,33169,136,0,0,1,8,0,7,4,5,1,94,3,1,2,"True","False","True",3,NA,"",NA,"",""
"o4827",11977,53377,84,0,0,0,6,0,5,11,20,0,14,6,2,0,"True","False","True",2,NA,"",NA,"",""
"o41421",11999,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o27793",12020,25159,63,0,0,0,14,0,6,4,5,1,22,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o60995",12037,16949,50,0,0,1,17,0,2,3,2,0,12,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o21390",12053,40934,119,1,0,0,42,0,7,15,7,1,18,10,4,3,"True","False","True",2,NA,"",NA,"",""
"o41468",12086,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o64563",12100,32936,41,1,0,0,1,0,3,5,5,2,13,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o55436",12118,26119,73,1,0,0,13,0,4,5,4,2,27,3,1,2,"True","False","True",3,NA,"",NA,"",""
"o69635",12136,49466,2760,0,0,1,12,0,2,7,11,2,2700,6,4,1,"True","False","True",3,NA,"",NA,"",""
"o73037",12137,29590,66,0,0,0,1,0,10,6,5,0,28,5,1,0,"True","False","True",2,NA,"",NA,"",""
"o60038",12150,33207,125,0,0,0,9,0,7,3,5,1,85,4,1,1,"True","False","True",3,NA,"",NA,"",""
"o36010",12160,18524,51,0,1,0,2,0,5,4,1,0,26,4,0,0,"True","False","True",2,NA,"",NA,"",""
"o53701",12170,28873,76,0,0,0,4,0,8,4,7,1,36,4,1,0,"True","False","True",2,NA,"",NA,"",""
"o48422",12173,78906,154,0,0,0,26,0,7,15,47,2,14,12,4,3,"True","False","True",2,NA,"",NA,"",""
"o63553",12185,25282,67,0,0,0,15,0,8,4,6,0,24,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o76944",12195,35678,114,0,0,0,9,0,7,3,7,2,66,6,1,1,"True","False","True",3,NA,"",NA,"",""
"o9838",12195,52446,9262,0,0,1,48,0,8483,12,677,1,18,4,3,1,"True","False","True",2,NA,"",NA,"",""
"o42252",12240,26991,83,0,1,0,40,0,10,5,2,1,12,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o60731",12259,17013,26,0,0,1,2,0,1,2,3,0,8,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o17700",12263,47182,84,0,0,1,14,0,2,7,10,1,23,2,3,4,"True","False","True",2,NA,"",NA,"",""
"o3895",12264,45936,513,0,1,4,32,0,1,3,2,1,452,2,2,1,"True","False","True",3,NA,"",NA,"",""
"o21406",12266,38481,115,0,0,1,38,0,7,15,2,0,19,11,5,2,"True","False","True",2,NA,"",NA,"",""
"o57111",12267,44659,95,0,0,0,2,0,15,7,8,0,43,2,1,4,"True","False","True",2,NA,"",NA,"",""
"o45586",12270,45271,82,0,0,1,5,0,3,6,11,2,35,4,3,0,"True","False","True",2,NA,"",NA,"",""
"o57145",12295,25233,32,0,0,0,1,0,2,4,4,1,8,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o16523",12304,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o8463",12309,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o61515",12312,25323,77,0,0,0,17,0,16,4,6,1,24,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o90577",12318,25285,72,0,0,0,16,0,8,4,5,0,23,5,1,1,"True","False","True",2,NA,"",NA,"",""
"o27023",12332,9026,10,0,0,1,1,0,1,1,2,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o56016",12344,114373,420,0,0,0,84,0,103,9,26,2,158,17,3,0,"True","False","True",2,NA,"",NA,"",""
"o43345",12383,15418,20,0,0,0,1,0,1,2,2,1,7,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o26649",12385,36038,106,1,0,0,35,0,11,5,7,2,32,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o60996",12387,17529,50,0,0,0,17,0,4,3,3,0,13,3,1,1,"True","False","True",2,NA,"",NA,"",""
"o23555",12402,25040,69,1,0,0,16,0,3,3,7,0,26,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o9186",12403,36480,138,0,0,1,38,0,7,7,8,0,61,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o18633",12412,12554,17,0,1,0,3,0,1,3,1,0,4,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o21362",12419,37932,112,0,0,0,40,0,6,15,2,0,19,9,5,2,"True","False","True",2,NA,"",NA,"",""
"o41311",12420,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o61026",12443,35340,52,0,0,1,5,0,4,5,10,0,11,2,2,1,"True","False","True",2,NA,"",NA,"",""
"o45028",12446,196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21250",12457,38256,114,0,0,1,38,0,8,15,2,0,19,10,5,2,"True","False","True",2,NA,"",NA,"",""
"o56025",12465,119147,419,0,0,0,81,0,96,10,27,0,167,16,3,0,"True","False","True",2,NA,"",NA,"",""
"o39794",12484,17323,49,0,0,1,18,0,2,4,3,0,13,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o79743",12499,24148,40,0,1,0,1,0,4,4,3,1,16,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o21820",12503,24956,76,0,0,0,16,0,22,3,5,0,17,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o69976",12506,27321,46,0,0,1,14,0,1,3,5,1,9,1,2,2,"True","False","True",2,NA,"",NA,"",""
"o75287",12516,30314,48,0,1,0,4,0,6,5,4,0,15,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o56023",12535,117584,382,0,0,0,86,0,71,9,26,0,152,14,3,1,"True","False","True",2,NA,"",NA,"",""
"o83017",12562,38352,300,0,0,1,48,0,138,4,38,2,53,2,2,3,"True","False","True",2,NA,"",NA,"",""
"o33027",12566,7656,31,0,0,0,4,0,0,2,1,0,20,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o37717",12594,41536,80,0,0,0,6,0,2,6,12,1,32,4,2,3,"True","False","True",2,NA,"",NA,"",""
"o48245",12630,36359,95,0,0,0,3,0,21,6,6,2,42,2,1,2,"True","False","True",2,NA,"",NA,"",""
"o44213",12653,21941,95,0,0,0,25,0,8,6,2,0,37,6,1,1,"True","False","True",2,NA,"",NA,"",""
"o91592",12673,1105545,16870,0,0,1,5,0,2,4,2,5,13379,3233,103,2,"True","False","True",2,NA,"",NA,"",""
"o42964",12679,25079,72,0,0,0,17,0,16,3,5,1,19,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o78958",12680,14615,22,0,0,0,6,0,1,2,2,0,4,1,0,2,"True","False","True",2,NA,"",NA,"",""
"o38732",12689,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21398",12703,36005,115,0,0,0,40,0,9,16,2,0,19,10,5,2,"True","False","True",2,NA,"",NA,"",""
"o63198",12726,49618,109,0,0,1,17,0,9,19,7,1,19,15,5,4,"True","False","True",2,NA,"",NA,"",""
"o21286",12741,40056,115,0,0,1,40,0,8,15,3,2,18,9,5,2,"True","False","True",2,NA,"",NA,"",""
"o73402",12755,90565,143,0,0,0,11,0,6,15,32,2,36,9,5,0,"True","False","True",2,NA,"",NA,"",""
"o47151",12779,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21322",12789,38927,115,0,0,0,40,0,8,17,3,1,19,10,5,2,"True","False","True",2,NA,"",NA,"",""
"o5863",12805,35592,65,0,0,0,17,0,4,8,5,1,10,4,3,2,"True","False","True",2,NA,"",NA,"",""
"o83018",12852,39203,309,0,0,1,48,0,144,5,37,1,56,2,2,3,"True","False","True",2,NA,"",NA,"",""
"o16749",12864,17286,62,0,0,0,23,0,5,2,5,0,17,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o4846",12878,18885,45,0,1,0,17,0,3,3,3,0,9,1,2,1,"True","False","True",2,NA,"",NA,"",""
"o21431",12915,38559,122,1,0,0,43,0,7,14,3,1,22,13,4,3,"True","False","True",2,NA,"",NA,"",""
"o69886",12915,38855,40,0,0,0,2,0,4,8,7,1,4,2,0,2,"True","False","True",2,NA,"",NA,"",""
"o84208",12924,27655,40,0,0,0,3,0,2,5,4,0,14,2,1,2,"True","False","True",2,NA,"",NA,"",""
"o17568",12967,63024,603,0,0,1,38,0,5,7,13,1,469,42,2,2,"True","False","True",3,NA,"",NA,"",""
"o63152",12969,21624,41,1,0,0,4,0,13,4,5,0,5,1,2,2,"True","False","True",2,NA,"",NA,"",""
"o13024",12977,61014,88,0,0,1,20,0,4,6,5,5,26,5,3,1,"True","False","True",2,NA,"",NA,"",""
