objectId,inSize,outSize,totalTime,correctTime,oneOfAsAnyOf,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
o21087,736,3782,13,13,true,1,0,0,1,0,2,1,0,0,4,0,1,1,true,false,true,2,,,,,
o41765,736,7793,13,13,true,1,0,0,0,0,0,1,2,0,2,0,1,0,true,false,true,2,,,,,
o27022,737,1496,4,4,true,1,0,0,0,0,1,0,0,0,1,0,1,0,true,false,true,2,,,,,
o27034,737,454,4,4,true,2,0,0,0,0,0,1,0,0,0,0,0,1,true,false,true,2,,,,,
o45401,737,928,6,5,true,1,1,0,1,0,0,1,0,0,1,0,0,0,true,false,true,2,,,,,
o9350,737,64,2,1,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o25970,738,2035,5,5,true,1,0,0,0,0,1,0,0,0,0,1,1,0,true,false,true,2,,,,,
o48813,738,2824,8,8,true,1,1,0,0,0,0,0,1,0,1,0,1,1,true,false,true,2,,,,,
o90453,738,3267,8,8,true,1,0,0,0,0,1,0,1,0,1,0,0,1,true,false,true,2,,,,,
o32488,739,2347,5,5,true,1,0,0,0,0,0,1,0,1,0,0,1,0,true,false,true,2,,,,,
o2142,740,1399,4,4,true,1,0,0,0,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o46527,740,1473,6,6,true,1,0,0,0,0,1,1,0,0,2,0,1,0,true,false,true,2,,,,,
o69519,740,4826,11,10,true,1,0,0,1,0,1,0,1,0,1,0,1,1,true,false,true,2,,,,,
o79554,740,2256,7,7,true,1,0,0,1,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o80790,740,64,2,1,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o58916,742,3874,11,11,true,1,0,0,2,0,1,1,1,0,2,1,0,1,true,false,true,2,,,,,
o9824,742,5021,12,11,true,1,1,0,2,0,0,0,2,1,0,1,1,0,true,false,true,2,,,,,
o21040,743,4975,20,19,true,2,0,0,6,0,2,1,1,0,3,1,0,1,true,false,true,2,,,,,
o44276,743,792,3,3,true,1,0,0,0,0,1,0,0,1,0,0,0,0,true,false,true,2,,,,,
o6185,743,3052,11,10,true,1,0,0,3,0,1,1,0,0,2,0,0,1,true,false,true,2,,,,,
o65455,743,842,4,3,true,1,0,0,0,0,0,1,0,0,1,0,0,0,true,false,true,2,,,,,
o36595,744,3500,14,14,true,1,0,0,4,0,1,1,0,0,2,0,0,2,true,false,true,2,,,,,
o21096,745,4088,11,10,true,1,0,0,1,0,0,1,1,0,3,1,0,1,true,false,true,2,,,,,
o85918,745,786,4,4,true,1,0,0,0,0,1,0,0,0,1,0,0,0,true,false,true,2,,,,,
o13688,746,1571,5,5,true,1,0,0,0,0,1,0,0,0,1,0,0,1,true,false,true,2,,,,,
o35778,746,2401,6,6,true,1,0,0,0,0,0,1,0,0,2,0,0,1,true,false,true,2,,,,,
o58496,746,4308,11,10,true,2,0,0,0,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
o79475,746,1552,10,10,true,2,0,0,3,0,2,0,1,0,1,0,0,0,true,false,true,2,,,,,
o42523,747,2247,6,6,true,1,1,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o26992,748,1182,3,3,true,0,0,1,0,0,0,0,1,0,0,0,1,0,true,false,true,2,,,,,
o48814,749,5362,13,12,true,2,0,0,1,0,0,1,1,0,1,1,1,1,true,false,true,2,,,,,
o21860,751,19494,36,35,true,1,0,0,4,0,0,4,8,1,2,4,1,0,true,false,true,2,,,,,
o81526,751,6788,22,21,true,0,1,0,4,0,1,1,1,0,5,0,1,2,true,false,true,2,,,,,
o83776,751,4999,10,10,true,1,0,1,0,0,1,1,1,0,2,1,1,0,true,false,true,2,,,,,
o1114,752,3740,10,9,true,1,0,0,1,0,0,1,0,0,2,1,0,1,true,false,true,2,,,,,
o2232,752,1145,3,3,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o37725,752,4748,12,12,true,1,0,0,1,0,1,1,1,0,2,0,0,2,true,false,true,2,,,,,
o65581,754,1299,5,4,true,1,0,0,1,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o66138,754,64,2,2,true,1,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o68472,755,869,3,3,true,0,1,0,0,0,1,0,0,0,0,0,0,0,true,false,true,2,,,,,
o9905,755,4186,10,10,true,1,0,0,0,0,1,0,1,0,4,0,0,1,true,false,true,2,,,,,
o39165,756,4497,13,12,true,2,0,0,1,0,1,0,0,0,2,0,0,1,true,false,true,2,,,,,
o4256,756,6482,14,13,true,2,0,0,1,0,1,1,1,0,1,0,1,1,true,false,true,2,,,,,
o39141,757,3938,11,11,true,1,0,0,1,0,0,0,0,0,2,0,1,2,true,false,true,2,,,,,
o47064,757,1198,5,4,true,1,0,0,0,0,0,0,1,0,1,0,0,0,true,false,true,2,,,,,
o90390,757,2311,9,9,true,2,0,0,2,0,0,0,0,0,1,1,0,1,true,false,true,2,,,,,
o9976,758,1131,5,4,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o64832,762,1874,8,8,true,2,0,0,0,0,1,0,0,1,1,0,1,1,true,false,true,2,,,,,
o74422,762,3100,9,9,true,1,0,1,0,0,0,1,0,0,1,0,0,2,true,false,true,2,,,,,
o46526,763,1688,7,6,true,1,0,0,0,0,0,1,0,0,2,0,1,0,true,false,true,2,,,,,
o62650,763,1739,10,9,true,1,0,1,2,0,1,1,0,0,1,0,0,1,true,false,true,2,,,,,
o82176,763,1097,3,3,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o9861,763,5551,5676,5675,true,1,0,0,17,0,5244,1,399,0,8,2,1,0,true,false,true,2,,,,,
o58907,765,5688,23,23,true,1,0,0,6,0,5,1,4,0,1,0,0,0,true,false,true,2,,,,,
o14025,766,2165,8,7,true,1,0,0,1,0,0,1,0,0,2,1,1,0,true,false,true,2,,,,,
o46922,766,5153,10,10,true,1,0,0,1,0,0,1,0,1,1,1,1,1,true,false,true,2,,,,,
o12617,767,5097,16,15,true,1,0,0,3,0,0,1,1,1,2,1,0,2,true,false,true,2,,,,,
o31277,767,3377,9,9,true,1,0,0,1,0,1,0,1,0,1,0,1,1,true,false,true,2,,,,,
o46264,767,5516,15,14,true,1,0,0,3,0,2,0,0,0,2,0,1,1,true,false,true,2,,,,,
o81565,767,10567,22,22,true,1,0,0,3,0,2,1,0,0,8,0,1,2,true,false,true,2,,,,,
o89792,768,5983,14,14,true,0,0,1,3,0,1,1,1,0,1,0,1,2,true,false,true,2,,,,,
o12085,769,4229,12,12,true,1,0,0,3,0,2,1,1,0,2,1,1,0,true,false,true,2,,,,,
o35776,769,2033,7,7,true,1,0,0,0,0,0,1,0,0,2,0,0,0,true,false,true,2,,,,,
o42309,769,2102,5,4,true,1,0,0,0,0,0,0,0,1,0,0,0,0,true,false,true,2,,,,,
o81725,769,732,4,4,true,1,0,0,1,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
o44268,770,792,3,3,true,1,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o79522,770,2542,9,8,true,1,0,0,1,0,0,0,1,0,1,0,1,1,true,false,true,2,,,,,
o42304,771,4386,11,11,true,1,0,0,3,0,0,1,1,0,2,0,1,0,true,false,true,2,,,,,
o75595,771,3897,8,7,true,1,0,0,1,0,0,1,1,0,1,0,1,0,true,false,true,2,,,,,
o20483,772,3392,10,9,true,1,0,0,1,0,0,1,1,0,1,0,0,1,true,false,true,2,,,,,
o12218,773,2116,12,12,true,1,0,0,4,0,2,1,0,1,2,0,1,0,true,false,true,2,,,,,
o32246,773,2051,10,9,true,1,0,0,1,0,2,0,0,0,3,0,0,0,true,false,true,2,,,,,
o39082,773,3617,10,10,true,1,0,0,2,0,1,0,1,0,1,0,1,1,true,false,true,2,,,,,
o42540,773,3262,12,12,true,1,0,1,5,0,1,0,0,0,1,0,1,0,true,false,true,2,,,,,
o74198,773,1498,4,4,true,1,0,0,1,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o90407,773,2823,8,7,true,1,0,0,1,0,1,0,0,0,0,0,1,0,true,false,true,2,,,,,
o9863,773,5436,25,24,true,1,0,1,8,0,4,1,5,0,1,0,0,0,true,false,true,2,,,,,
o16739,774,4205,10,10,true,2,0,0,0,0,0,1,0,1,1,0,0,2,true,false,true,2,,,,,
o17547,774,7387,15,14,true,1,0,0,2,0,0,1,2,0,1,0,1,1,true,false,true,2,,,,,
o30604,774,4871,11,11,true,1,0,0,1,0,1,1,2,0,2,1,1,0,true,false,true,2,,,,,
o90260,774,2563,11,10,true,1,0,0,4,0,0,1,0,0,2,0,0,1,true,false,true,2,,,,,
o39766,776,3629,13,13,true,1,0,0,3,0,2,0,1,0,1,0,1,1,true,false,true,2,,,,,
o84353,776,3448,9,9,true,1,0,0,1,0,1,1,0,0,1,0,1,1,true,false,true,2,,,,,
o85925,776,1473,4,4,true,1,0,0,0,0,0,1,0,0,0,0,0,1,true,false,true,2,,,,,
o88586,776,4536,13,12,true,1,0,0,0,0,0,0,0,0,2,0,0,2,true,false,true,2,,,,,
o6210,777,7257,22,22,true,1,0,0,4,0,2,2,6,1,1,0,1,1,true,false,true,2,,,,,
o89030,777,5679,15,14,true,1,0,0,2,0,1,1,4,0,1,0,0,1,true,false,true,2,,,,,
o63378,778,4687,13,13,true,1,0,1,1,0,0,1,0,0,2,0,1,2,true,false,true,2,,,,,
o83898,778,1305,6,5,true,1,0,0,0,0,1,0,0,0,2,0,1,0,true,false,true,2,,,,,
o24196,779,3026,7,7,true,1,0,0,0,0,1,0,1,0,1,0,1,1,true,false,true,2,,,,,
o49741,780,2031,8,7,true,1,0,0,0,0,2,1,0,0,1,0,0,0,true,false,true,2,,,,,
o61082,780,6175,15,14,true,1,0,0,2,0,0,2,1,1,1,0,1,1,true,false,true,2,,,,,
o75574,780,2604,10,10,true,1,0,1,2,0,0,1,0,0,2,0,1,1,true,false,true,2,,,,,
o4834,781,8115,46,45,true,1,18,1,0,0,0,1,2,0,10,1,1,1,true,false,true,3,,,,,
o85940,781,579,4,3,true,1,1,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o16425,782,64,2,2,true,1,0,0,0,0,0,0,0,0,0,1,0,0,true,false,true,2,,,,,
o24176,782,2722,12,12,true,1,1,0,3,0,2,0,1,0,2,0,0,1,true,false,true,2,,,,,
o44130,783,1615,5,5,true,1,0,0,0,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
o79513,783,3008,18,17,true,1,0,0,6,0,2,1,1,0,3,1,1,0,true,false,true,2,,,,,
o90179,783,2371,8,8,true,1,0,0,1,0,1,0,1,0,1,0,1,1,true,false,true,2,,,,,
o48246,784,2635,8,8,true,1,1,0,0,0,1,1,0,0,2,0,1,0,true,false,true,2,,,,,
o57603,785,4017,9,8,true,1,0,0,0,0,1,0,1,0,1,0,1,1,true,false,true,2,,,,,
o39085,786,2852,10,9,true,1,1,0,1,0,1,0,1,0,1,0,0,1,true,false,true,2,,,,,
o39497,786,4273,13,13,true,2,0,1,1,0,0,1,2,1,1,1,1,1,true,false,true,2,,,,,
o90886,787,2852,9,9,true,2,0,0,0,0,1,0,0,0,3,0,1,0,true,false,true,2,,,,,
o17399,788,64,1,1,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o63687,788,2795,7,7,true,1,0,0,0,0,1,0,1,0,1,0,1,1,true,false,true,2,,,,,
o68328,789,2697,8,8,true,1,0,1,0,0,0,0,1,0,1,0,0,2,true,false,true,2,,,,,
o90161,789,2271,8,7,true,0,0,0,2,0,0,0,0,0,1,1,0,1,true,false,true,2,,,,,
o42983,790,2891,9,9,true,1,0,0,2,0,0,1,0,0,1,1,1,1,true,false,true,2,,,,,
o13122,791,4730,11,11,true,1,0,1,0,0,1,1,1,1,1,0,1,1,true,false,true,2,,,,,
o10337,792,1693,4,4,true,0,1,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o30076,792,5304,18,17,true,1,0,0,3,0,1,1,6,0,3,1,0,0,true,false,true,2,,,,,
o60836,792,1874,4,4,true,1,0,0,1,0,0,0,0,0,0,1,0,0,true,false,true,2,,,,,
o6120,793,3587,8,8,true,0,1,0,0,0,1,0,1,0,1,1,1,1,true,false,true,2,,,,,
o35798,794,5346,11,10,true,0,1,0,0,0,0,1,1,0,2,1,1,1,true,false,true,2,,,,,
o58913,794,6552,15,15,true,1,0,0,2,0,0,2,3,0,1,0,1,0,true,false,true,2,,,,,
o19070,795,2990,8,7,true,1,0,0,0,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o25406,796,2170,8,7,true,1,1,0,0,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
o5467,796,3135,8,8,true,1,0,0,2,0,0,0,0,1,1,0,0,0,true,false,true,2,,,,,
o41597,797,1941,4,4,true,1,0,1,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o55086,798,2979,16,16,true,1,0,0,1,0,8,1,2,0,1,0,1,0,true,false,true,2,,,,,
o58633,798,1261,5,5,true,1,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o30775,799,4508,25,25,true,1,0,0,6,0,1,1,11,0,1,0,1,0,true,false,true,2,,,,,
o45307,799,5348,16,16,true,1,0,1,3,0,0,0,0,1,2,0,1,2,true,false,true,2,,,,,
o78131,799,1065,4,4,true,1,0,0,1,0,0,0,0,1,0,0,0,1,true,false,true,2,,,,,
o22866,800,2220,7,6,true,1,0,0,0,0,0,1,0,0,1,0,0,0,true,false,true,2,,,,,
o58617,800,952,7,6,true,2,0,0,0,0,1,1,0,0,1,0,0,0,true,false,true,2,,,,,
o85203,800,7956,13,13,true,0,0,0,1,0,0,2,2,0,1,1,0,1,true,false,true,2,,,,,
o2463,801,975,5,4,true,1,0,0,0,0,0,1,0,0,2,0,0,0,true,false,true,2,,,,,
o9945,801,4890,5565,5565,true,1,0,0,7,0,5135,1,414,0,3,0,1,1,true,false,true,2,,,,,
o14741,802,959,10,9,true,2,0,0,0,0,0,0,0,0,6,0,0,0,true,false,true,2,,,,,
o41717,802,3110,12,11,true,1,1,0,2,0,1,1,0,0,1,0,1,1,true,false,true,2,,,,,
o44373,802,4427,11,10,true,2,0,0,1,0,0,1,1,0,2,0,0,1,true,false,true,2,,,,,
o6268,802,3659,18,17,true,1,0,0,4,0,4,1,3,0,3,0,0,0,true,false,true,2,,,,,
o9274,802,5641,13,13,true,2,0,0,0,0,1,1,1,0,3,1,1,2,true,false,true,2,,,,,
o37050,803,1971,4,4,true,1,0,0,1,0,0,1,0,1,0,0,0,0,true,false,true,2,,,,,
o54549,803,4464,7,7,true,1,0,0,0,0,0,1,1,0,1,0,1,0,true,false,true,2,,,,,
o55249,803,4886,13,12,true,1,0,1,1,0,1,1,2,0,2,0,1,0,true,false,true,2,,,,,
o58492,803,5069,35,34,true,1,0,0,1,0,1,1,1,0,2,0,0,1,true,false,true,2,,,,,
o76479,803,3480,8,8,true,1,0,1,0,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
o45388,806,1116,7,6,true,1,0,0,2,0,1,0,0,0,1,0,0,0,true,false,true,2,,,,,
o11174,807,6944,11,11,true,1,0,0,0,0,1,1,1,1,1,0,1,0,true,false,true,2,,,,,
o13981,807,4454,9,8,true,1,0,1,0,0,1,1,1,0,1,1,1,0,true,false,true,2,,,,,
o45138,807,6708,12,12,true,2,0,0,0,0,0,1,1,1,1,0,1,0,true,false,true,2,,,,,
o39431,808,2498,9,8,true,1,0,0,1,0,0,0,1,0,1,1,1,0,true,false,true,2,,,,,
o83170,808,1922,8,8,true,1,0,0,1,0,1,0,0,0,2,0,0,1,true,false,true,2,,,,,
o68329,809,3262,12,12,true,1,0,0,1,0,0,1,1,0,2,0,0,2,true,false,true,2,,,,,
o7289,809,5762,12,11,true,1,0,0,1,0,0,1,1,0,2,1,1,1,true,false,true,2,,,,,
o4234,810,1646,6,6,true,1,0,0,2,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o6324,810,64,2,2,true,1,1,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o65921,811,7626,12,12,true,1,0,0,1,0,1,1,2,0,1,0,1,0,true,false,true,2,,,,,
o7384,811,1498,6,6,true,1,0,0,0,0,1,0,0,1,1,0,0,1,true,false,true,2,,,,,
o56009,812,3523,11,10,true,1,0,0,2,0,1,1,1,1,2,0,0,0,true,false,true,2,,,,,
o12489,813,1554,16,16,true,1,0,0,7,0,3,1,0,0,3,0,1,0,true,false,true,2,,,,,
o27836,813,4598,9,9,true,1,0,0,2,0,0,1,1,0,1,0,0,1,true,false,true,2,,,,,
o37724,814,2968,9,9,true,1,1,0,0,0,0,1,1,0,2,0,1,1,true,false,true,2,,,,,
o54575,814,4453,14,13,true,1,0,0,3,0,2,0,0,0,2,0,1,1,true,false,true,2,,,,,
o63365,815,958,4,4,true,1,1,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o64825,815,4277,11,10,true,1,0,0,1,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
o71846,815,7882,17,17,true,1,0,1,3,0,1,1,4,0,1,0,1,0,true,false,true,2,,,,,
o83738,815,2885,7,6,true,1,0,0,2,0,0,2,0,0,0,1,0,0,true,false,true,2,,,,,
o27356,816,3031,8,8,true,2,0,0,1,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o26982,817,1683,4,4,true,1,0,0,0,0,0,0,0,1,0,0,1,0,true,false,true,2,,,,,
o32487,817,1869,6,6,true,1,0,0,1,0,1,0,0,0,0,0,0,1,true,false,true,2,,,,,
o44344,817,3941,12,11,true,1,0,0,1,0,1,1,0,0,2,1,0,1,true,false,true,2,,,,,
o59670,817,3675,9,8,true,1,0,0,0,0,1,0,0,0,1,0,1,1,true,false,true,2,,,,,
o81530,817,5857,32,15,false,1,0,0,4,0,0,1,2,0,3,1,1,1,true,false,true,2,,,,,
o39176,818,4042,11,11,true,1,0,0,2,0,0,1,1,0,2,0,1,1,true,false,true,2,,,,,
o88675,818,3702,10,9,true,1,0,0,1,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
o4258,819,6804,14,14,true,1,0,0,1,0,1,1,0,0,3,0,0,2,true,false,true,2,,,,,
o45164,819,7208,18,18,true,1,0,0,0,0,2,1,2,1,3,0,1,0,true,false,true,2,,,,,
o14464,820,1453,5,5,true,1,0,0,0,0,0,1,0,0,2,0,1,0,true,false,true,2,,,,,
o81532,820,4779,15,15,true,1,0,0,4,0,1,1,1,0,2,0,1,2,true,false,true,2,,,,,
o73020,821,3771,7,6,true,1,0,0,0,0,0,1,1,0,1,1,1,0,true,false,true,2,,,,,
o9893,822,5247,5419,5418,true,1,0,0,6,0,5040,1,363,0,1,0,1,1,true,false,true,2,,,,,
o21500,823,6287,13,13,true,1,0,0,1,0,0,1,2,0,1,1,1,1,true,false,true,2,,,,,
o65941,824,6038,13,12,true,1,1,0,0,0,0,1,1,1,2,0,1,1,true,false,true,2,,,,,
o32481,825,2377,6,6,true,2,0,0,0,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
o43222,825,4648,20,20,true,1,0,0,6,0,1,0,0,1,3,0,1,2,true,false,true,2,,,,,
o45174,825,6181,11,11,true,1,0,0,1,0,1,1,2,0,1,0,0,0,true,false,true,2,,,,,
o73993,825,1086,5,4,true,1,0,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o78457,826,2551,7,7,true,1,0,0,1,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o13985,827,3049,7,7,true,1,1,0,0,0,0,1,1,1,1,0,0,1,true,false,true,2,,,,,
o20478,827,5641,19,18,true,2,0,0,3,0,0,1,2,0,2,1,0,1,true,false,true,3,,,,,
o60123,827,3200,10,10,true,1,0,0,0,0,2,1,0,0,2,0,0,1,true,false,true,2,,,,,
o64869,827,1545,7,7,true,1,0,0,2,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o39452,829,1858,7,7,true,2,0,0,1,0,1,0,0,1,0,0,1,0,true,false,true,2,,,,,
o41640,829,2009,4,3,true,1,0,0,0,0,0,1,0,1,0,0,0,0,true,false,true,2,,,,,
o76630,829,4548,11,11,true,1,0,1,0,0,0,1,1,0,2,0,1,1,true,false,true,2,,,,,
o62759,830,8964,23,23,true,1,0,0,3,0,1,2,8,0,1,2,1,1,true,false,true,2,,,,,
o22453,831,5640,11,10,true,0,0,0,2,0,0,1,1,1,1,1,1,1,true,false,true,2,,,,,
o28194,831,3867,9,8,true,1,0,0,0,0,1,0,0,0,1,1,0,1,true,false,true,2,,,,,
o3545,832,2695,6,5,true,1,0,0,0,0,0,1,1,0,1,0,0,0,true,false,true,2,,,,,
o54556,832,4043,11,11,true,1,0,0,1,0,0,1,1,1,4,1,1,0,true,false,true,2,,,,,
o42159,833,3499,7,7,true,1,0,0,0,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
o67682,834,834,4,3,true,1,0,0,0,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o12215,835,3140,14,14,true,1,0,0,4,0,1,1,1,0,2,1,1,1,true,false,true,2,,,,,
o31112,835,3120,11,11,true,0,0,1,0,0,1,1,2,0,4,0,0,1,true,false,true,2,,,,,
o7350,835,5738,12,12,true,1,0,0,2,0,1,1,1,0,1,0,1,0,true,false,true,2,,,,,
o73969,835,2209,5,5,true,1,0,0,0,0,0,1,0,0,1,1,0,1,true,false,true,2,,,,,
o12070,836,5004,14,14,true,1,0,0,3,0,1,1,0,0,2,0,1,1,true,false,true,2,,,,,
o12626,836,4724,11,11,true,0,0,1,0,0,1,1,1,1,2,0,1,1,true,false,true,2,,,,,
o68334,836,2622,7,7,true,1,0,0,1,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o12176,837,2678,14,13,true,0,0,0,4,0,2,1,0,0,3,0,0,1,true,false,true,2,,,,,
o12381,837,1198,4,4,true,1,0,0,0,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
o9703,837,2558,8,8,true,1,0,0,1,0,1,1,0,0,1,0,0,1,true,false,true,2,,,,,
o76742,838,6331,14,14,true,0,0,0,0,0,0,2,2,1,2,0,1,0,true,false,true,2,,,,,
o83141,838,5250,11,11,true,1,0,0,1,0,0,1,1,0,1,1,1,1,true,false,true,2,,,,,
o12629,839,1418,5,4,true,1,0,0,1,0,0,0,0,0,0,1,0,0,true,false,true,2,,,,,
o47837,839,2716,8,7,true,1,0,0,1,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o54543,839,4431,9,9,true,1,0,0,1,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
o12069,840,6396,12,12,true,0,1,0,2,0,1,1,2,0,2,1,1,0,true,false,true,2,,,,,
o27350,840,4265,10,9,true,1,0,1,0,0,0,1,1,0,1,0,1,1,true,false,true,2,,,,,
o64614,840,1294,5,4,true,2,0,0,0,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o70012,840,1698,6,6,true,1,0,0,0,0,1,0,0,0,2,0,0,1,true,false,true,2,,,,,
o71556,842,4526,11,10,true,1,0,0,1,0,0,1,1,0,2,0,1,1,true,false,true,2,,,,,
o9811,842,6442,24,24,true,1,0,0,9,0,1,1,4,0,2,0,1,1,true,false,true,2,,,,,
o9933,842,3485,5439,5438,true,1,0,0,3,0,4950,1,479,0,2,1,1,0,true,false,true,2,,,,,
o29394,843,3784,10,10,true,2,0,0,0,0,1,1,0,1,1,0,0,1,true,false,true,2,,,,,
o78064,843,3782,13,12,true,1,0,0,1,0,2,1,1,0,2,0,1,0,true,false,true,2,,,,,
o90225,844,704,3,3,true,0,1,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
o91014,844,2448,16,15,true,1,0,0,6,0,3,0,0,0,3,0,0,0,true,false,true,2,,,,,
o41764,845,8716,14,13,true,1,0,1,0,0,0,2,2,1,1,0,1,0,true,false,true,2,,,,,
o39508,846,3878,33,32,true,1,0,0,4,0,5,0,1,1,17,0,0,1,true,false,true,2,,,,,
o37718,847,2952,11,11,true,1,0,0,1,0,0,1,0,0,5,0,1,1,true,false,true,2,,,,,
o1008,848,1864,6,5,true,1,0,0,0,0,1,0,0,0,1,1,1,0,true,false,true,2,,,,,
o48816,848,3756,10,10,true,1,0,1,0,0,1,1,1,1,1,0,0,1,true,false,true,2,,,,,
o82294,848,2247,5,5,true,1,0,0,1,0,1,0,0,0,0,0,0,0,true,false,true,2,,,,,
o82718,848,2238,19088,19085,true,1,0,1,1,0,17936,0,1144,0,1,0,1,0,true,false,true,2,,,,,
o26578,849,6738,18,18,true,1,0,0,2,0,0,1,4,0,2,1,1,1,true,false,true,2,,,,,
o28260,849,5742,13,12,true,1,0,0,3,0,0,1,1,0,2,0,1,0,true,false,true,2,,,,,
o43291,850,2938,9,9,true,1,0,1,0,0,0,1,0,0,2,0,1,1,true,false,true,2,,,,,
o15725,851,6987,18,18,true,1,0,1,3,0,1,1,2,0,2,1,1,2,true,false,true,2,,,,,
o31168,851,1884,9,9,true,1,0,0,0,0,2,0,0,0,3,0,0,1,true,false,true,2,,,,,
o63988,851,2738,7,7,true,1,0,0,1,0,0,0,1,0,1,1,0,1,true,false,true,2,,,,,
o21729,852,4706,9,9,true,1,1,0,1,0,0,1,1,0,1,0,1,0,true,false,true,2,,,,,
o12368,853,1275,8,8,true,1,0,0,0,0,1,0,0,0,3,0,1,0,true,false,true,2,,,,,
o59667,853,3986,9,9,true,1,0,0,0,0,1,0,0,0,2,0,0,1,true,false,true,2,,,,,
o66057,853,2120,6,6,true,1,0,0,0,0,0,1,0,0,1,1,1,1,true,false,true,2,,,,,
o81495,854,3903,10,10,true,1,0,0,3,0,0,1,1,0,1,0,1,0,true,false,true,2,,,,,
o31646,856,6992,18,18,true,1,0,0,2,0,0,2,5,0,2,0,1,1,true,false,true,2,,,,,
o61502,856,2442,8,7,true,1,0,0,0,0,0,1,0,0,1,1,1,1,true,false,true,2,,,,,
o10088,857,5187,12,11,true,1,0,1,2,0,1,1,1,0,2,0,1,0,true,false,true,2,,,,,
o71408,857,879,6,5,true,1,0,0,1,0,0,0,0,0,3,0,0,0,true,false,true,2,,,,,
o90889,858,3737,10,9,true,1,1,0,0,0,1,0,1,0,2,0,0,1,true,false,true,2,,,,,
o60107,859,5777,12,12,true,1,0,0,0,0,0,1,1,0,2,1,0,2,true,false,true,2,,,,,
o65445,859,2536,9,8,true,1,0,0,1,0,0,1,0,0,2,0,0,0,true,false,true,2,,,,,
o90185,859,1557,5,4,true,1,0,0,1,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o41735,860,984,6,5,true,1,0,0,2,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o68337,860,1951,6,5,true,1,0,0,0,0,0,1,0,0,1,0,1,0,true,false,true,2,,,,,
o85467,860,781,4,4,true,1,0,0,1,0,0,0,0,0,1,0,1,0,true,false,true,2,,,,,
o15111,861,4317,12,12,true,1,1,0,3,0,1,1,1,0,1,1,0,1,true,false,true,2,,,,,
o23088,861,4661,15,14,true,1,0,0,2,0,3,1,3,0,1,1,0,0,true,false,true,2,,,,,
o43202,862,3135,8,8,true,1,0,0,2,0,1,0,0,0,1,0,1,0,true,false,true,2,,,,,
o60758,862,5386,14,14,true,1,0,0,3,0,1,1,2,0,2,0,1,1,true,false,true,2,,,,,
