objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o39138,521,22,3,17,1,true,true
o6306,521,23,5,17,1,true,true
o31092,522,22,4,18,0,true,true
o47040,523,1,ClassCastException,,,,
o48869,523,23,4,18,0,true,true
o6251,523,23,4,19,0,true,true
o44190,524,20,4,15,1,true,true
o69508,525,21,4,16,0,true,true
o69521,525,21,3,16,1,true,true
o41646,526,21,4,17,0,true,true
o48007,526,21,3,17,0,true,true
o88674,526,23,4,16,3,true,true
o41731,527,20,4,16,0,true,true
o9876,527,20,4,16,0,true,true
o81594,528,20,3,16,1,true,true
o83692,528,20,4,16,0,true,true
o8403,528,20,4,16,0,true,true
o91028,528,21,4,17,0,true,true
o43323,529,19,3,15,0,true,true
o7488,529,20,4,16,0,true,true
o83709,530,20,3,15,1,true,true
o91101,530,20,4,16,0,true,true
o12647,531,21,4,16,0,true,true
o45182,531,20,4,15,0,true,true
o13668,532,20,4,16,0,true,true
o48516,532,20,4,16,0,true,true
o39428,533,21,3,17,0,true,true
o88112,533,20,4,15,0,true,true
o42208,534,19,3,15,0,true,true
o58615,534,20,3,16,0,true,true
o9702,535,21,4,16,0,true,true
o27828,536,20,4,16,0,true,true
o53019,536,3,StandardGenerationException,,,,
o65422,537,20,3,16,0,true,true
o76468,537,19,3,16,0,true,true
o79428,537,20,3,17,0,true,true
o74425,538,21,4,16,0,true,true
o90397,538,4,StandardGenerationException,,,,
o7490,539,20,3,16,0,true,true
o40351,540,20,3,16,0,true,true
o67594,540,20,3,16,0,true,true
o33832,541,20,3,16,0,true,true
o79714,541,20,3,16,0,true,true
o83685,541,20,3,17,0,true,true
o35779,542,20,3,16,0,true,true
o89660,542,18,3,15,0,true,true
o21460,543,23,4,15,4,true,true
o26958,543,21,4,16,1,true,true
o42161,543,20,3,15,1,true,true
o69840,543,19,3,15,0,true,true
o9900,543,21,4,16,0,true,true
o85087,544,3,StandardGenerationException,,,,
o57048,545,21,3,16,1,true,true
o6265,545,19,3,15,0,true,true
o62763,545,22,3,17,1,true,true
o12494,546,20,4,16,0,true,true
o21855,546,40,4,16,20,true,true
o42170,547,20,3,16,0,true,true
o43979,547,22,5,17,0,true,true
o22050,549,21,4,16,0,true,true
o68349,550,20,4,16,0,true,true
o90282,550,20,3,17,0,true,true
o9815,550,20,4,16,0,true,true
o17599,551,20,3,16,0,true,true
o25947,551,20,4,16,0,true,true
o20461,552,20,4,16,0,true,true
o68428,552,20,3,16,0,true,true
o79445,552,20,3,16,0,true,true
o85187,552,20,3,16,0,true,true
o39524,553,20,3,15,0,true,true
o83280,553,18,4,14,0,true,true
o69485,554,20,4,16,0,true,true
o73109,554,20,3,16,0,true,true
o80292,554,21,4,16,0,true,true
o83707,554,19,4,15,0,true,true
o10012,555,4,StandardGenerationException,,,,
o71425,556,21,3,16,1,true,true
o85183,556,20,4,16,0,true,true
o62768,557,20,3,15,1,true,true
o89678,558,20,4,16,0,true,true
o13683,559,21,4,17,0,true,true
o17544,559,20,4,16,0,true,true
o31276,559,19,3,16,0,true,true
o70015,559,20,3,16,0,true,true
o39514,560,19,3,16,0,true,true
o79557,560,20,3,16,0,true,true
o80293,560,21,4,17,0,true,true
o85951,560,20,3,16,0,true,true
o17571,561,20,3,15,1,true,true
o40353,561,26,4,16,6,true,true
o87861,563,22,4,18,0,true,true
o25106,564,21,4,17,0,true,true
o73033,564,22,4,18,0,true,true
o76761,564,66,4,62,0,true,true
o6321,565,21,3,17,0,true,true
o9780,565,22,3,18,0,true,true
o44363,566,22,4,17,0,true,true
o69157,566,21,3,17,0,true,true
o25952,567,838,818,19,0,true,true
o46421,567,24,4,19,1,true,true
o6191,567,25,5,19,0,true,true
o37087,568,22,4,18,0,true,true
o7500,568,3,StandardGenerationException,,,,
o78447,568,44,3,40,1,true,true
o87854,568,70,43,26,0,true,true
o34361,569,20,5,14,0,true,true
o43322,569,20,3,16,0,true,true
o69520,569,20,3,15,1,true,true
o9835,569,20,4,16,0,true,true
o11796,570,19,3,16,0,true,true
o48517,570,18,3,15,0,true,true
o43997,571,19,3,15,0,true,true
o60113,571,19,3,15,0,true,true
o83684,571,21,4,17,0,true,true
o10009,572,21,3,17,0,true,true
o48010,572,21,3,17,0,true,true
o65933,572,21,3,18,0,true,true
o26216,573,21,4,15,1,true,true
o83697,573,22,4,18,0,true,true
