objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
draft4_valid_maximum_id14_subschema1_not_2,229,60,20,40,0,true,true
draft4_valid_minimum_id10_subschema1_not_2,229,63,18,43,1,true,true
draft2019_09_valid_const_id44_subschema1_not_2,230,59,19,39,1,true,true
draft4_valid_maximum_id11_subschema1_not_2,230,83,19,63,1,true,true
draft4_valid_minimum_id7_subschema1_not_2,230,57,18,36,1,true,true
draft2019_09_nonvalid_minimum_id5_subschema1_not_2,231,62,20,42,0,true,true
draft2019_09_nonvalid_items_id10_subschema1_not_2,232,32,StandardGenerationException,,,,
draft2019_09_nonvalid_minItems_id3_subschema1_not_2,232,65,22,43,0,true,true
draft2019_09_nonvalid_minLength_id3_subschema1_not_2,232,60,19,41,0,true,true
draft2019_09_nonvalid_minimum_id4_subschema1_not_2,232,65,23,42,0,true,true
draft2019_09_nonvalid_minimum_id6_subschema1_not_2,232,61,20,40,1,true,true
draft2019_09_nonvalid_boolean_schema_id6_subschema1_not_2,233,20,StandardGenerationException,,,,
draft2019_09_nonvalid_items_id11_subschema1_not_2,233,23,StandardGenerationException,,,,
draft2019_09_nonvalid_minimum_id8_subschema1_not_2,233,65,22,42,1,true,true
draft2019_09_nonvalid_maxLength_id1_subschema1_not_2,234,81,39,42,0,true,true
draft2019_09_nonvalid_maxLength_id3_subschema1_not_2,234,58,19,38,1,true,true
draft2019_09_nonvalid_maximum_id1_subschema1_not_2,234,61,20,41,0,true,true
draft2019_09_nonvalid_maximum_id2_subschema1_not_2,234,61,20,40,1,true,true
draft2019_09_nonvalid_maximum_id3_subschema1_not_2,234,61,21,40,0,true,true
draft2019_09_nonvalid_maximum_id5_subschema1_not_2,234,64,23,40,1,true,true
draft2019_09_nonvalid_minimum_id1_subschema1_not_2,234,60,19,41,0,true,true
draft2019_09_nonvalid_minimum_id2_subschema1_not_2,234,66,22,44,0,true,true
draft2019_09_nonvalid_minimum_id3_subschema1_not_2,234,68,21,46,1,true,true
draft2019_09_nonvalid_minimum_id7_subschema1_not_2,234,65,23,42,0,true,true
draft2019_09_nonvalid_multipleOf_id1_subschema1_not_2,234,66,22,44,0,true,true
draft2019_09_nonvalid_not_id6_subschema1_not_2,234,19,StandardGenerationException,,,,
draft2019_09_nonvalid_type_id10_subschema1_not_2,234,66,22,44,0,true,true
draft2019_09_nonvalid_type_id3_subschema1_not_2,234,65,21,43,1,true,true
draft2019_09_nonvalid_maxLength_id2_subschema1_not_2,235,61,20,41,0,true,true
draft2019_09_nonvalid_minLength_id2_subschema1_not_2,235,63,21,41,0,true,true
draft2019_09_nonvalid_multipleOf_id3_subschema1_not_2,235,77,24,52,1,true,true
draft2019_09_nonvalid_type_id13_subschema1_not_2,235,63,22,40,NullPointerException,,
draft2019_09_nonvalid_type_id1_subschema1_not_2,235,61,21,39,0,true,true
draft2019_09_nonvalid_type_id8_subschema1_not_2,235,63,21,42,0,true,true
draft2019_09_nonvalid_type_id9_subschema1_not_2,235,64,21,42,1,true,true
draft2019_09_nonvalid_maximum_id6_subschema1_not_2,236,61,19,41,1,true,true
draft2019_09_nonvalid_minLength_id1_subschema1_not_2,236,62,21,40,1,true,true
draft2019_09_nonvalid_pattern_id5_subschema1_not_2,236,63,22,41,0,true,true
draft2019_09_nonvalid_pattern_id6_subschema1_not_2,236,65,20,43,1,true,true
draft2019_09_nonvalid_type_id4_subschema1_not_2,236,61,19,42,0,true,true
draft2019_09_nonvalid_type_id5_subschema1_not_2,236,61,19,42,0,true,true
draft2019_09_nonvalid_type_id7_subschema1_not_2,236,67,20,47,0,true,true
draft2019_09_valid_maxProperties_id8_subschema1_not_2,236,63,21,41,1,true,true
draft2019_09_valid_multipleOf_id9_subschema1_not_2,236,66,19,45,1,true,true
draft2019_09_nonvalid_maxProperties_id5_subschema1_not_2,237,57,18,39,0,true,true
draft2019_09_nonvalid_maxProperties_id6_subschema1_not_2,237,60,19,40,1,true,true
draft2019_09_nonvalid_maximum_id4_subschema1_not_2,237,83,43,40,0,true,true
draft2019_09_nonvalid_minProperties_id3_subschema1_not_2,237,61,21,40,0,true,true
draft2019_09_nonvalid_minProperties_id4_subschema1_not_2,237,61,19,41,1,true,true
draft2019_09_nonvalid_minProperties_id5_subschema1_not_2,237,67,21,45,1,true,true
draft2019_09_nonvalid_multipleOf_id2_subschema1_not_2,237,62,21,40,0,true,true
draft2019_09_nonvalid_multipleOf_id4_subschema1_not_2,237,60,20,39,1,true,true
draft2019_09_nonvalid_pattern_id3_subschema1_not_2,237,62,19,42,1,true,true
draft2019_09_nonvalid_pattern_id4_subschema1_not_2,237,67,24,42,0,true,true
draft2019_09_nonvalid_type_id2_subschema1_not_2,237,65,20,43,2,true,false
draft2019_09_nonvalid_maxItems_id3_subschema1_not_2,238,63,21,41,1,true,true
draft2019_09_nonvalid_pattern_id2_subschema1_not_2,238,66,21,45,0,true,true
draft2019_09_nonvalid_pattern_id7_subschema1_not_2,238,59,20,39,NullPointerException,,
draft2019_09_nonvalid_type_id11_subschema1_not_2,238,64,21,42,1,true,true
draft2019_09_nonvalid_type_id6_subschema1_not_2,238,62,21,41,0,true,true
draft2019_09_nonvalid_pattern_id1_subschema1_not_2,239,57,19,37,1,true,true
draft2019_09_nonvalid_type_id12_subschema1_not_2,239,70,25,45,0,true,true
draft2019_09_nonvalid_pattern_id8_subschema1_not_2,240,85,43,41,1,true,true
draft2019_09_nonvalid_maxProperties_id4_subschema1_not_2,243,65,20,45,0,true,true
draft2019_09_nonvalid_multipleOf_id5_subschema1_not_2,243,63,23,40,0,true,true
draft2019_09_valid_const_id46_subschema1_not_2,250,64,20,43,0,true,true
draft2019_09_valid_enum_id10_subschema1_not_2,251,61,19,42,0,true,true
draft2019_09_valid_const_id48_subschema1_not_2,252,62,20,42,0,true,true
draft2019_09_valid_allOf_id13_subschema1_not_2,255,19,StandardGenerationException,,,,
draft2019_09_valid_allOf_id14_subschema1_not_2,256,20,StandardGenerationException,,,,
draft2019_09_valid_anyOf_id10_subschema1_not_2,256,25,StandardGenerationException,,,,
draft2019_09_valid_type_id73_subschema1_not_2,258,67,21,46,0,true,true
draft2019_09_valid_type_id65_subschema1_not_2,259,69,23,46,0,true,true
draft2019_09_valid_type_id66_subschema1_not_2,259,61,20,41,0,true,true
draft2019_09_valid_type_id75_subschema1_not_2,259,59,19,39,NullPointerException,,
draft2019_09_valid_type_id64_subschema1_not_2,260,62,21,41,0,true,true
draft2019_09_valid_type_id74_subschema1_not_2,260,61,18,43,0,true,true
draft2019_09_valid_type_id67_subschema1_not_2,261,65,23,42,0,true,true
draft2019_09_valid_type_id68_subschema1_not_2,261,65,21,44,NullPointerException,,
draft2019_09_valid_enum_id2_subschema1_not_2,266,106,23,83,0,true,true
draft2019_09_valid_maxItems_id3_subschema1_not_2,270,61,19,42,0,true,true
draft2019_09_nonvalid_maxItems_id1_subschema1_not_2,271,58,19,39,0,true,true
draft2019_09_nonvalid_minItems_id2_subschema1_not_2,271,57,20,37,0,true,true
draft2019_09_nonvalid_const_id12_subschema1_not_2,275,60,21,39,0,true,true
draft2019_09_nonvalid_const_id14_subschema1_not_2,275,58,19,39,0,true,true
draft2019_09_nonvalid_const_id1_subschema1_not_2,275,61,19,42,0,true,true
draft2019_09_nonvalid_allOf_id5_subschema1_not_2,277,60,22,37,1,true,true
draft2019_09_nonvalid_const_id13_subschema1_not_2,277,60,21,39,0,true,true
draft2019_09_nonvalid_const_id15_subschema1_not_2,277,61,22,39,0,true,true
draft2019_09_valid_items_id13_subschema1_not_2,278,20,StandardGenerationException,,,,
draft2019_09_nonvalid_const_id16_subschema1_not_2,279,61,20,39,1,true,true
draft2019_09_valid_oneOf_id8_subschema1_not_2,280,19,StandardGenerationException,,,,
draft4_nonvalid_maximum_id10_subschema1_not_2,280,80,20,60,0,true,true
draft4_nonvalid_minimum_id7_subschema1_not_2,280,67,20,46,1,true,true
draft2019_09_nonvalid_const_id17_subschema1_not_2,281,60,20,39,1,true,true
draft2019_09_nonvalid_const_id5_subschema1_not_2,281,63,21,42,NullPointerException,,
draft2019_09_nonvalid_const_id7_subschema1_not_2,281,77,21,55,1,true,true
draft2019_09_valid_oneOf_id10_subschema1_not_2,281,19,StandardGenerationException,,,,
