objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o63991,723,61,21,40,0,true,true
o60145,724,65,21,44,0,true,true
o73409,724,71,28,43,0,true,true
o79498,724,61,20,41,0,true,true
o41588,725,68,26,42,0,true,true
o55173,725,62,21,41,0,true,true
o61536,725,67,22,41,4,true,true
o69486,725,62,20,42,0,true,true
o78997,725,65,22,43,0,true,true
o40352,726,64,22,42,0,true,true
o70019,726,62,21,41,0,true,true
o89016,726,61,20,41,0,true,true
o9939,726,64,21,43,0,true,true
o35770,727,61,21,40,0,true,true
o41579,727,61,21,40,0,true,true
o48257,727,66,24,42,0,true,true
o48546,729,73,22,42,9,true,true
o71333,729,61,21,40,0,true,true
o10020,730,78,36,42,0,true,false
o57639,730,63,22,41,0,true,true
o91010,730,61,20,41,0,true,true
o9209,730,62,23,38,1,true,true
o21499,731,78,30,48,0,true,true
o6178,731,72,21,42,9,true,true
o76903,731,62,22,40,0,true,true
o27248,732,66,21,45,0,true,true
o85205,732,71,20,50,0,true,true
o11859,733,63,23,40,0,true,true
o12604,733,68,20,39,8,true,true
o68286,733,96,21,40,35,true,true
o68446,734,63,19,44,0,true,true
o8438,734,70,22,41,7,true,true
o85177,734,63,23,40,0,true,true
o17437,735,77,36,41,0,true,true
o68825,735,61,21,40,0,true,true
o90437,735,68,21,41,6,true,true
o21087,736,66,21,45,0,true,true
o41765,736,67,20,46,0,true,true
o27022,737,69,23,46,0,true,true
o27034,737,63,23,39,0,true,true
o45401,737,20,StandardGenerationException,,,,
o9350,737,62,21,41,0,true,true
o25970,738,64,23,41,0,true,true
o48813,738,22,StandardGenerationException,,,,
o90453,738,64,21,43,0,true,true
o32488,739,71,25,45,0,true,true
o2142,740,62,20,39,3,true,true
o46527,740,75,33,42,0,true,true
o69519,740,62,22,40,0,true,true
o79554,740,86,22,64,0,true,true
o80790,740,63,21,42,0,true,true
o58916,742,63,20,43,0,true,true
o9824,742,64,24,40,0,true,true
o21040,743,45,25,20,0,true,true
o44276,743,62,22,40,0,true,true
o6185,743,60,20,40,0,true,true
o65455,743,65,25,40,0,true,true
o36595,744,69,23,46,0,true,true
o21096,745,61,22,39,0,true,true
o85918,745,66,23,43,0,true,true
o13688,746,62,21,41,0,true,true
o35778,746,66,22,43,1,true,true
o58496,746,150,21,129,0,true,true
o79475,746,59,20,39,0,true,true
o42523,747,76,34,42,0,true,true
o26992,748,63,20,43,0,true,true
o48814,749,77,20,39,17,true,true
o21860,751,70,19,38,13,true,true
o81526,751,78,20,43,15,true,true
o83776,751,60,22,38,0,true,true
o1114,752,59,20,39,0,true,true
o2232,752,39,21,18,0,true,true
o37725,752,66,23,41,2,true,true
o65581,754,62,22,40,0,true,true
o66138,754,63,22,41,0,true,true
o68472,755,62,23,39,0,true,true
o9905,755,61,20,41,0,true,true
o39165,756,60,20,39,0,true,true
o4256,756,62,22,40,0,true,true
o39141,757,66,21,44,1,true,true
o47064,757,84,34,50,0,true,true
o90390,757,62,21,41,0,true,true
o9976,758,62,21,41,0,true,true
o64832,762,64,22,42,0,true,true
o74422,762,64,23,41,0,true,true
o46526,763,65,21,43,0,true,true
o62650,763,63,22,41,0,true,true
o82176,763,63,23,40,0,true,true
o9861,763,70,21,49,0,true,true
o58907,765,62,21,41,0,true,true
o14025,766,62,21,41,0,true,true
o46922,766,66,27,39,0,true,true
o12617,767,68,21,40,7,true,true
o31277,767,62,20,42,0,true,true
o46264,767,62,22,40,0,true,true
o81565,767,63,20,43,0,true,true
o89792,768,64,23,41,0,true,true
o12085,769,65,21,44,0,true,true
o35776,769,62,22,40,0,true,true
o42309,769,61,20,41,0,true,true
o81725,769,60,20,40,0,true,true
o44268,770,63,21,42,0,true,true
o79522,770,62,21,40,0,true,true
o42304,771,69,21,48,0,true,true
o75595,771,63,20,42,0,true,true
o20483,772,59,19,40,0,true,true
o12218,773,58,20,38,0,true,true
o32246,773,60,21,39,0,true,true
o39082,773,62,21,41,0,true,true
o42540,773,64,22,42,0,true,true
o74198,773,61,20,41,0,true,true
o90407,773,67,26,40,1,true,true
o9863,773,77,36,41,0,true,true
o16739,774,62,22,40,0,true,true
o17547,774,65,20,40,4,true,true
o30604,774,60,19,41,0,true,true
o90260,774,68,25,42,1,true,true
o39766,776,62,19,42,0,true,true
o84353,776,63,21,41,0,true,true
o85925,776,61,21,40,0,true,true
o88586,776,61,20,41,0,true,true
o6210,777,60,20,40,0,true,true
o89030,777,64,24,39,0,true,true
o63378,778,105,21,40,44,true,true
o83898,778,59,20,39,0,true,true
o24196,779,64,20,44,0,true,true
o49741,780,60,20,40,0,true,true
o61082,780,74,21,53,0,true,true
o75574,780,62,21,41,0,true,true
o4834,781,42,21,19,2,true,true
o85940,781,60,20,40,0,true,true
o16425,782,62,20,41,1,true,true
o24176,782,64,23,40,0,true,true
o44130,783,60,19,41,0,true,true
o79513,783,65,23,41,0,true,true
o90179,783,72,30,41,1,true,true
o48246,784,59,20,38,0,true,true
o57603,785,61,20,40,1,true,true
o39085,786,66,21,44,1,true,true
o39497,786,67,26,41,0,true,true
o90886,787,62,21,41,0,true,true
o17399,788,62,20,42,0,true,true
o63687,788,63,22,41,0,true,true
o68328,789,84,24,53,7,true,true
o90161,789,60,20,40,0,true,true
o42983,790,64,22,40,2,true,true
o13122,791,68,21,47,0,true,true
o10337,792,60,21,39,0,true,true
o30076,792,60,20,40,0,true,true
o60836,792,41,22,19,0,true,true
o6120,793,66,24,42,0,true,true
o35798,794,65,25,40,0,true,true
o58913,794,66,26,40,0,true,true
o19070,795,63,23,40,0,true,true
o25406,796,61,21,40,0,true,true
o5467,796,62,22,40,0,true,true
o41597,797,75,27,47,0,true,true
o55086,798,70,23,47,0,true,true
o58633,798,66,25,41,0,true,true
o30775,799,86,40,46,0,true,true
o45307,799,64,22,40,2,true,true
o78131,799,62,22,40,0,true,true
o22866,800,68,20,47,0,true,true
o58617,800,60,20,40,0,true,true
o85203,800,61,21,40,0,true,true
o2463,801,59,20,39,0,true,true
o9945,801,61,20,40,0,true,true
o14741,802,69,21,48,0,true,true
o41717,802,62,22,40,0,true,true
o44373,802,63,23,40,0,true,true
o6268,802,62,20,42,0,true,true
o9274,802,67,26,41,0,true,true
o37050,803,44,24,20,0,true,true
o54549,803,66,25,41,0,true,true
o55249,803,68,24,44,0,true,true
o58492,803,81,38,43,0,true,true
o76479,803,63,21,42,0,true,true
o45388,806,23,StandardGenerationException,,,,
o11174,807,70,28,42,0,true,true
o13981,807,163,22,141,0,true,true
o45138,807,59,20,39,0,true,true
o39431,808,60,21,39,0,true,true
o83170,808,61,19,42,0,true,true
o68329,809,62,21,41,0,true,true
o7289,809,63,23,40,0,true,true
o4234,810,66,24,41,1,true,true
o6324,810,64,23,41,0,true,true
o65921,811,65,21,44,0,true,true
o7384,811,62,21,41,0,true,true
o56009,812,61,22,38,0,true,true
o12489,813,61,22,39,0,true,true
o27836,813,64,22,41,1,true,true
o37724,814,62,19,43,0,true,true
o54575,814,61,20,41,0,true,true
o63365,815,59,20,39,0,true,true
o64825,815,58,20,37,1,true,true
o71846,815,59,21,38,0,true,true
o83738,815,62,22,40,0,true,true
o27356,816,63,22,41,0,true,true
o26982,817,64,22,41,0,true,true
o32487,817,63,23,40,0,true,true
o44344,817,64,22,42,0,true,true
o59670,817,65,21,43,1,true,true
o81530,817,85,21,40,24,true,false
o39176,818,65,21,44,0,true,true
o88675,818,65,20,42,3,true,true
o4258,819,70,32,38,0,true,true
o45164,819,66,22,44,0,true,true
o14464,820,63,23,40,0,true,true
o81532,820,85,24,40,21,true,true
o73020,821,59,21,38,0,true,true
o9893,822,68,21,47,0,true,true
o21500,823,61,20,40,1,true,true
o65941,824,63,23,40,0,true,true
o32481,825,62,22,40,0,true,true
o43222,825,64,20,44,0,true,true
o45174,825,64,22,42,0,true,true
o73993,825,64,24,40,0,true,true
o78457,826,66,20,45,0,true,true
o13985,827,68,27,41,0,true,true
o20478,827,62,20,42,0,true,true
o60123,827,74,21,53,0,true,true
o64869,827,42,22,20,0,true,true
o39452,829,61,21,40,0,true,true
o41640,829,61,20,41,0,true,true
o76630,829,79,23,41,15,true,true
o62759,830,69,23,45,0,true,true
o22453,831,59,20,39,0,true,true
o28194,831,59,19,40,0,true,true
o3545,832,70,29,41,0,true,true
o54556,832,61,22,39,0,true,true
o42159,833,64,22,42,0,true,true
o67682,834,68,22,46,0,true,true
o12215,835,76,32,44,0,true,true
o31112,835,65,23,42,0,true,true
o7350,835,64,23,41,0,true,true
o73969,835,62,23,39,0,true,true
o12070,836,74,30,39,5,true,true
o12626,836,63,23,40,0,true,true
o68334,836,69,26,43,0,true,true
o12176,837,65,24,41,0,true,true
o12381,837,75,30,45,0,true,true
o9703,837,63,23,40,0,true,true
o76742,838,61,21,40,0,true,true
o83141,838,62,21,41,0,true,true
o12629,839,42,23,19,0,true,true
o47837,839,61,21,40,0,true,true
o54543,839,63,22,40,1,true,true
o12069,840,63,20,41,1,true,true
o27350,840,61,21,40,0,true,true
o64614,840,62,21,41,0,true,true
o70012,840,62,22,40,0,true,true
o71556,842,66,23,43,0,true,true
o9811,842,112,19,66,27,true,true
o9933,842,60,19,41,0,true,true
o29394,843,69,25,44,0,true,true
o78064,843,64,21,42,0,true,true
o90225,844,58,19,38,0,true,true
o91014,844,62,21,41,0,true,true
o41764,845,62,22,40,0,true,true
o39508,846,60,20,40,0,true,true
o37718,847,63,21,40,2,true,true
o1008,848,63,21,41,1,true,true
o48816,848,93,40,42,11,true,true
