objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o24468,3343,56,1,54,0,true,true
o83253,3344,55,1,54,0,true,true
o64015,3347,56,1,55,0,true,true
o42148,3352,51,2,49,0,true,true
o35905,3353,53,1,52,0,true,true
o62958,3354,54,1,53,IllegalStateException,,
o4850,3355,2,StandardGenerationException,,,,
o67270,3356,52,1,51,0,true,true
o79504,3356,55,1,54,0,true,true
o60864,3356,54,1,53,0,true,true
o66203,3357,53,1,52,0,true,true
o13095,3358,51,2,49,0,true,true
o14744,3362,54,1,52,1,true,true
o60982,3371,53,2,51,0,true,true
o65465,3372,53,2,51,0,true,true
o66139,3375,50,1,49,0,true,true
o8485,3384,57,1,56,0,true,true
o41326,3385,59,1,58,0,true,true
o62964,3392,56,2,54,IllegalStateException,,
o6290,3393,57,2,55,0,true,true
o73950,3395,54,1,52,0,true,true
o90745,3400,84,2,82,0,true,true
o22580,3402,52,2,50,0,true,true
o90646,3402,65,2,63,0,true,true
o76465,3404,64,2,62,0,true,true
o70016,3408,59,1,57,0,true,true
o46412,3412,57,1,56,0,true,true
o12458,3413,54,1,53,0,true,true
o33928,3413,197,2,52,143,true,true
o74594,3418,62,2,60,0,true,true
o33714,3418,55,1,54,0,true,true
o90617,3421,52,1,50,0,true,true
o48021,3422,53,2,51,0,true,true
o62972,3423,52,2,50,IllegalStateException,,
o65679,3424,55,2,53,0,true,true
o42041,3426,57,2,55,0,true,true
o19114,3426,57,2,55,0,true,true
o8477,3429,50,1,49,0,true,true
o66610,3432,59,5,54,0,true,true
o55162,3432,54,2,52,0,true,true
o47111,3433,52,1,51,0,true,true
o9852,3433,53,2,51,0,true,true
o74591,3435,54,2,52,0,true,true
o41347,3435,54,2,52,0,true,true
o10617,3435,51,2,49,0,true,true
o60846,3437,54,2,52,0,true,true
o15210,3437,54,2,52,0,true,true
o41201,3442,52,1,51,0,true,true
o41530,3447,50,1,49,0,true,true
o16711,3450,54,2,52,0,true,true
o67370,3452,5,StandardGenerationException,,,,
o90814,3453,54,1,52,0,true,true
o63659,3453,52,2,50,0,true,true
o16744,3454,52,1,51,0,true,true
o82351,3456,275,1,52,222,true,true
o72570,3459,73,2,70,0,true,true
o48002,3459,60,2,58,0,true,true
o45398,3462,1,StandardGenerationException,,,,
o90322,3462,169,2,55,112,true,true
o39493,3471,59,3,56,0,true,true
o45214,3480,52,1,50,0,true,true
o9520,3483,57,2,55,0,true,true
o70256,3486,55,2,53,0,true,true
o42546,3488,274,2,52,220,true,true
o84343,3489,66,2,64,0,true,true
o41362,3490,62,1,61,0,true,true
o30398,3492,53,2,51,0,true,true
o56014,3494,55,2,53,0,true,true
o70372,3494,160,2,57,101,true,true
o30411,3496,58,3,54,1,true,true
o55595,3497,58,2,56,0,true,true
o89616,3501,55,1,54,0,true,true
o9874,3502,60,2,58,0,true,true
o8461,3502,56,1,55,0,true,true
o9769,3514,56,2,54,0,true,true
o75562,3516,52,1,51,0,true,true
o30284,3517,53,2,51,0,true,true
o31089,3519,54,1,53,0,true,true
o7287,3520,54,2,52,0,true,true
o41548,3524,86,2,84,0,true,true
o30265,3528,54,1,52,1,true,true
o39780,3529,54,1,52,0,true,true
o12508,3531,52,2,50,0,true,true
o1329,3532,56,1,55,0,true,true
o47239,3533,61,2,59,0,true,true
o74931,3534,58,2,55,1,true,true
o61620,3535,58,2,56,0,true,true
o65677,3537,57,2,55,0,true,true
o16791,3545,57,1,56,0,true,true
o68630,3545,58,2,56,0,true,true
o62651,3552,54,2,52,0,true,true
o81186,3553,52,1,51,0,true,true
o82708,3555,168,1,55,112,true,true
o83760,3556,345,3,58,284,true,true
o65485,3561,89,3,86,0,true,true
o9875,3561,55,2,52,1,true,true
o7392,3567,59,1,58,0,true,true
o6770,3576,56,3,53,0,true,true
o68725,3576,1,StandardGenerationException,,,,
o90669,3579,59,2,57,0,true,true
o65653,3581,60,2,58,0,true,true
o6767,3581,58,2,56,0,true,true
o61637,3583,56,1,55,0,true,true
o51161,3583,330,2,57,271,true,true
o82239,3585,77,2,75,0,true,true
o79893,3602,82,2,80,0,true,true
o79727,3603,53,1,52,0,true,true
o53110,3605,52,2,50,0,true,true
o9894,3611,56,2,54,0,true,true
o48339,3611,56,1,54,0,true,true
o6241,3612,53,2,51,0,true,true
o90648,3613,55,1,53,0,true,true
o85190,3613,55,2,53,0,true,true
o9363,3620,55,2,53,0,true,true
o84052,3624,53,1,52,0,true,true
o27839,3630,56,2,54,0,true,true
o58212,3631,55,2,53,0,true,true
o90119,3637,59,2,57,0,true,true
o48810,3644,59,2,57,0,true,true
o13655,3646,172,2,56,114,true,true
o31058,3647,57,2,55,0,true,true
o4842,3658,60,2,58,0,true,true
o28613,3663,55,2,53,0,true,true
o9349,3665,55,2,53,0,true,true
o21862,3665,161,2,59,100,true,true
o8478,3666,57,2,55,0,true,true
o30271,3671,68,2,66,0,true,true
o12296,3676,61,2,59,0,true,true
o14497,3678,61,1,60,0,true,true
o25768,3680,63,2,61,0,true,true
o42888,3680,278,3,58,217,true,true
o22583,3682,70,2,67,0,true,true
o71300,3684,57,2,55,0,true,true
o82649,3685,175,2,54,119,true,true
o55357,3686,185,3,59,123,true,true
o82323,3687,263,2,59,202,true,true
o77299,3688,66,2,64,0,true,true
o54560,3688,61,2,59,IllegalStateException,,
o65372,3689,163,2,57,104,true,true
