objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
sp_22_Normalized,1361,4292,35,0,0,0,4,0,21,1,5,0,2,0,1,0,true,false,true,2,,,,,
sp_63_Normalized,1366,3573,25,0,0,0,11,0,5,1,2,0,4,1,1,0,true,false,true,2,,,,,
sp_36_Normalized,1366,7554,94,0,0,0,7,0,54,2,22,0,4,0,2,0,true,false,true,2,,,,,
sp_68_Normalized,1402,7007,37,0,0,0,7,0,10,1,4,0,6,0,2,3,true,false,true,2,,,,,
sp_173_Normalized,1420,5148,40,0,0,0,10,0,15,1,5,0,4,1,2,0,true,false,true,2,,,,,
sp_365_Normalized,1421,6556,25,0,0,0,5,0,1,1,3,0,5,1,2,3,true,false,true,2,,,,,
sp_225_Normalized,1426,2289,15,0,0,0,5,0,2,1,1,0,3,0,1,1,true,false,true,2,,,,,
sp_287_Normalized,1433,5970,177,1,0,0,7,0,132,1,29,1,2,0,1,1,true,false,true,2,,,,,
sp_194_Normalized,1450,5686,26,0,0,0,10,0,1,1,2,0,6,0,2,0,true,false,true,2,,,,,
sp_192_Normalized,1472,4788,26,0,0,0,10,0,4,1,2,0,7,0,1,0,true,false,true,2,,,,,
sp_224_Normalized,1474,2284,15,0,0,0,5,0,3,1,0,1,2,0,0,2,true,false,true,2,,,,,
sp_215_Normalized,1482,6823,17,0,0,1,3,0,1,1,2,0,2,0,1,2,true,false,true,2,,,,,
sp_416_Normalized,1484,2104,17,0,0,0,5,0,3,1,1,0,5,0,0,0,true,false,true,2,,,,,
sp_275_Normalized,1489,7585,24,0,0,0,6,0,0,1,2,0,5,1,1,3,true,false,true,2,,,,,
sp_151_Normalized,1498,5036,14,0,0,0,2,0,2,1,2,0,3,0,1,1,true,false,true,2,,,,,
sp_285_Normalized,1527,7869,38,0,0,0,15,0,1,2,3,1,8,0,1,3,true,false,true,2,,,,,
sp_384_Normalized,1532,3849,19,0,0,0,6,0,3,1,1,0,4,0,0,0,true,false,true,2,,,,,
sp_354_Normalized,1546,8243,28,0,1,0,6,0,1,2,3,0,5,1,1,5,true,false,true,2,,,,,
sp_404_Normalized,1550,1807,15,0,1,0,5,0,2,1,1,0,3,0,1,0,true,false,true,2,,,,,
sp_180_Normalized,1560,4958,28,1,0,0,11,0,4,1,2,0,6,1,0,0,true,false,true,2,,,,,
sp_139_Normalized,1565,1219,12,1,0,0,4,0,3,0,0,1,2,0,1,0,true,false,true,2,,,,,
sp_396_Normalized,1572,3876,20,0,1,0,5,0,3,0,0,0,5,0,1,0,true,false,true,2,,,,,
sp_394_Normalized,1574,3738,20,0,1,0,5,0,5,1,1,1,3,0,0,1,true,false,true,2,,,,,
sp_383_Normalized,1575,3003,443,0,1,1,4,0,381,0,50,0,2,0,1,0,true,false,true,2,,,,,
sp_395_Normalized,1576,3876,20,0,0,0,5,0,3,1,0,0,5,0,1,0,true,false,true,2,,,,,
sp_226_Normalized,1581,5113,201,1,0,0,4,0,154,1,32,1,3,0,1,2,true,false,true,2,,,,,
sp_387_Normalized,1585,3696,21,0,0,0,9,0,3,1,1,0,4,0,0,0,true,false,true,2,,,,,
sp_360_Normalized,1587,6664,23,0,2,0,3,0,1,2,2,0,6,0,0,2,true,false,true,2,,,,,
sp_54_Normalized,1597,4135,18,1,0,0,6,0,1,1,2,0,4,0,1,0,true,false,true,2,,,,,
sp_368_Normalized,1616,8618,30,0,0,0,7,0,0,2,3,0,7,1,2,3,true,false,true,2,,,,,
sp_406_Normalized,1632,3587,11,0,0,0,3,0,1,0,1,0,3,0,1,0,true,false,true,2,,,,,
sp_184_Normalized,1656,5657,27,0,0,0,11,0,1,1,1,1,7,0,1,0,true,false,true,2,,,,,
sp_107_Normalized,1660,7953,30,0,0,0,8,0,1,2,10,0,2,0,2,2,true,false,true,2,,,,,
sp_323_Normalized,1661,3426,23,0,0,1,9,0,4,1,0,0,3,1,1,2,true,false,true,2,,,,,
sp_19_Normalized,1661,4485,57,0,1,0,6,0,38,1,7,0,2,0,0,0,true,false,true,2,,,,,
sp_65_Normalized,1665,5572,107,0,0,0,11,0,67,1,17,0,5,0,1,0,true,false,true,2,,,,,
sp_388_Normalized,1670,4427,21,0,0,0,6,0,5,1,1,0,5,1,1,0,true,false,true,2,,,,,
sp_245_Normalized,1690,3128,11,0,0,1,3,0,0,1,1,0,2,0,1,2,true,false,true,2,,,,,
sp_182_Normalized,1716,5576,32,1,0,0,11,0,6,2,1,0,6,0,1,1,true,false,true,2,,,,,
sp_335_Normalized,1734,5493,30,0,0,2,4,0,10,1,4,0,3,0,1,2,true,false,true,2,,,,,
sp_419_Normalized,1746,3089,19142,0,0,0,7,0,18114,1,1010,1,4,0,1,1,true,false,true,2,,,,,
sp_397_Normalized,1756,5308,24,0,0,1,10,0,1,1,1,0,6,0,1,0,true,false,true,2,,,,,
sp_117_Normalized,1761,4772,53,0,0,0,7,0,29,1,9,1,3,1,1,0,true,false,true,2,,,,,
sp_73_Normalized,1763,4337,672,0,0,0,4,0,601,0,60,0,2,0,1,0,true,false,true,2,,,,,
sp_178_Normalized,1769,5890,27,0,0,0,11,0,1,1,1,0,7,0,1,0,true,false,true,2,,,,,
sp_142_Normalized,1809,4618,24,0,0,0,11,0,2,1,2,0,6,0,1,0,true,false,true,2,,,,,
sp_369_Normalized,1812,9489,32,0,0,0,8,0,0,2,4,1,8,1,2,3,true,false,true,2,,,,,
sp_77_Normalized,1814,4738,436,0,0,0,5,0,377,1,47,0,3,0,1,0,true,false,true,2,,,,,
